S_AU12Mean_mean,S_AU12Mean_std,S_AU12Mean_max,S_AU12Mean_min,S_AU12Variance_mean,S_AU12Variance_std,S_AU12Variance_max,S_AU12Variance_min,S_AU12ActivationFrequency_mean,S_AU12ActivationFrequency_std,S_AU12ActivationFrequency_max,S_AU12ActivationFrequency_min,S_AU15MeanAmplitude_mean,S_AU15MeanAmplitude_std,S_AU15MeanAmplitude_max,S_AU15MeanAmplitude_min,S_AU4MeanActivation_mean,S_AU4MeanActivation_std,S_AU4MeanActivation_max,S_AU4MeanActivation_min,S_AU4DurationRatio_mean,S_AU4DurationRatio_std,S_AU4DurationRatio_max,S_AU4DurationRatio_min,S_AU1AU2PeakIntensity_mean,S_AU1AU2PeakIntensity_std,S_AU1AU2PeakIntensity_max,S_AU1AU2PeakIntensity_min,S_AU20ActivationRate_mean,S_AU20ActivationRate_std,S_AU20ActivationRate_max,S_AU20ActivationRate_min,S_LipCompressionFrequency_mean,S_LipCompressionFrequency_std,S_LipCompressionFrequency_max,S_LipCompressionFrequency_min,S_BlinkRate_mean,S_BlinkRate_std,S_BlinkRate_max,S_BlinkRate_min,S_BlinkClusterDensity_mean,S_BlinkClusterDensity_std,S_BlinkClusterDensity_max,S_BlinkClusterDensity_min,S_BaselineEyeOpenness_mean,S_BaselineEyeOpenness_std,S_BaselineEyeOpenness_max,S_BaselineEyeOpenness_min,S_GazeShiftFrequency_mean,S_GazeShiftFrequency_std,S_GazeShiftFrequency_max,S_GazeShiftFrequency_min,S_EyeContactRatio_mean,S_EyeContactRatio_std,S_EyeContactRatio_max,S_EyeContactRatio_min,S_DownwardGazeFrequency_mean,S_DownwardGazeFrequency_std,S_DownwardGazeFrequency_max,S_DownwardGazeFrequency_min,S_MeanHeadVelocity_mean,S_MeanHeadVelocity_std,S_MeanHeadVelocity_max,S_MeanHeadVelocity_min,S_HeadVelocityPeak_mean,S_HeadVelocityPeak_std,S_HeadVelocityPeak_max,S_HeadVelocityPeak_min,S_HeadMotionEnergy_mean,S_HeadMotionEnergy_std,S_HeadMotionEnergy_max,S_HeadMotionEnergy_min,S_LandmarkDisplacementMean_mean,S_LandmarkDisplacementMean_std,S_LandmarkDisplacementMean_max,S_LandmarkDisplacementMean_min,S_PostureRigidityIndex_mean,S_PostureRigidityIndex_std,S_PostureRigidityIndex_max,S_PostureRigidityIndex_min,S_OverallAUVariance_mean,S_OverallAUVariance_std,S_OverallAUVariance_max,S_OverallAUVariance_min,S_FacialEmotionalRange_mean,S_FacialEmotionalRange_std,S_FacialEmotionalRange_max,S_FacialEmotionalRange_min,S_FacialTransitionFrequency_mean,S_FacialTransitionFrequency_std,S_FacialTransitionFrequency_max,S_FacialTransitionFrequency_min,S_NearZeroAUActivationRatio_mean,S_NearZeroAUActivationRatio_std,S_NearZeroAUActivationRatio_max,S_NearZeroAUActivationRatio_min,S_MotionEnergyFloorScore_mean,S_MotionEnergyFloorScore_std,S_MotionEnergyFloorScore_max,S_MotionEnergyFloorScore_min,S_GestureFrequency_mean,S_GestureFrequency_std,S_GestureFrequency_max,S_GestureFrequency_min,S_MicroMotionEnergy_mean,S_MicroMotionEnergy_std,S_MicroMotionEnergy_max,S_MicroMotionEnergy_min,S_ShoulderElevationIndex_mean,S_ShoulderElevationIndex_std,S_ShoulderElevationIndex_max,S_ShoulderElevationIndex_min,S_ResponseLatencyMean_mean,S_ResponseLatencyMean_std,S_ResponseLatencyMean_max,S_ResponseLatencyMean_min,S_SpeechOnsetDelay_mean,S_SpeechOnsetDelay_std,S_SpeechOnsetDelay_max,S_SpeechOnsetDelay_min,S_NodOnsetLatency_mean,S_NodOnsetLatency_std,S_NodOnsetLatency_max,S_NodOnsetLatency_min,S_PauseDurationMean_mean,S_PauseDurationMean_std,S_PauseDurationMean_max,S_PauseDurationMean_min,S_ExtendedSilenceRatio_mean,S_ExtendedSilenceRatio_std,S_ExtendedSilenceRatio_max,S_ExtendedSilenceRatio_min,S_ReactionTimeInstabilityIndex_mean,S_ReactionTimeInstabilityIndex_std,S_ReactionTimeInstabilityIndex_max,S_ReactionTimeInstabilityIndex_min
0.2821651186666667,0.06737400802703143,0.4812097,0.1469107,0.046343758,0.0022396726166341073,0.0504987,0.042951,0.5,0.0,0.5,0.5,0.20664267266666667,0.06317750475900803,0.4323509,0.0795999,0.9751951406666668,0.020254799222466487,0.9954029,0.897552,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.010017641999999998,0.0011428350567847083,0.0123511,0.0077791,0.5,0.0,0.5,0.5,0.5382183386666666,0.15005922535639715,0.717239,0.3040239,0.9789969000000001,1.1139423751593565e-16,0.9789969,0.9789969,0.371266878,0.04670058733097011,0.5136774,0.2786883,0.378501056,0.061074005520305376,0.5217145,0.2615392,0.371266878,0.04670058733097011,0.5136774,0.2786883,0.356098026,0.025459021290507765,0.4408073,0.3037946,0.5363096833333333,1.6964003210368196e-06,0.5363122,0.5363045,0.088129858,0.002893753277732093,0.0958597,0.0852014,0.10417543,0.0017357078798754524,0.1056204,0.1002986,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3395746933333333,0.016045467347997697,0.367461,0.329902,0.5,0.0,0.5,0.5,0.13281395599999998,0.006993881098642128,0.1459914,0.1228272,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3597563999999999,5.569711875796783e-17,0.3597564,0.3597564,0.5,0.0,0.5,0.5,0.3089646866666667,0.20719983446708673,0.6822785,0.1887859,0.3395746933333333,0.016045467347997697,0.367461,0.329902,0.21306358866666666,0.0017183347031018473,0.2160658,0.2102158
0.330160774,0.08393643690809034,0.5879912,0.1480508,0.04794363666666667,0.0033789568024477036,0.0537493,0.0438696,0.5,0.0,0.5,0.5,0.24509530266666668,0.07969190146477581,0.5258235,0.0827123,0.9375377520000001,0.039235727504793795,0.991505,0.8110578,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0050945466666666665,0.0009671831312379422,0.0077142,0.0043144,0.5,0.0,0.5,0.5,0.5948347540000001,0.19226986608965616,0.8372813,0.3277579,0.9789969000000001,1.1139423751593565e-16,0.9789969,0.9789969,0.37703854733333336,0.03778212448987683,0.4875761,0.2942168,0.3837885326666666,0.04640983044189781,0.5189952,0.2700074,0.37703854733333336,0.03778212448987683,0.4875761,0.2942168,0.3695174953333334,0.027229873131643753,0.4969846,0.3289071,0.5363095173333333,1.5883276700580687e-06,0.5363119,0.5363022,0.095001596,0.005104500087242142,0.1023012,0.0874049,0.12569798666666665,0.021662526984434768,0.1496678,0.1048007,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3577697753333332,0.016062088100532043,0.367461,0.3299021,0.5,0.0,0.5,0.5,0.1269581986666667,0.004726128014409767,0.1401962,0.1207999,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3597563999999999,5.569711875796783e-17,0.3597564,0.3597564,0.5,0.0,0.5,0.5,0.5540429206666666,0.21213818496339168,0.6822789,0.1887861,0.3577697753333332,0.016062088100532043,0.367461,0.3299021,0.20798301466666666,0.00111670083839317,0.2101665,0.2059991
0.3550297806666667,0.10946096868140796,0.6840802,0.1516468,0.06876633733333333,0.007485340810320567,0.0801518,0.0538469,0.5,0.0,0.5,0.5,0.2578590666666667,0.10464987280160852,0.6238617,0.1013619,0.935882978,0.07872097235086564,0.9941237,0.5006533,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.004293923333333334,0.0004152846622016701,0.0048895,0.0034777,0.5,0.0,0.5,0.5,0.8687301626666666,0.017329857334702655,0.8872349,0.8388741,0.9789969000000001,1.1139423751593565e-16,0.9789969,0.9789969,0.4135389666666667,0.044853264634316894,0.5106076,0.3083395,0.4148344133333333,0.0579609063364307,0.5455942,0.2782762,0.4135389666666667,0.044853264634316894,0.5106076,0.3083395,0.403770116,0.0362970294095924,0.5035685,0.3405008,0.5363088979999999,2.3610221310612124e-06,0.5363126,0.5363006,0.10330293600000001,0.006377259359444422,0.1160435,0.0933961,0.17754518266666663,0.024678338902731814,0.2010244,0.1465696,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3299020006666667,8.164965809512049e-09,0.3299021,0.329902,0.5,0.0,0.5,0.5,0.16420260266666667,0.017775072064132216,0.1956691,0.1400274,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3597563999999999,5.569711875796783e-17,0.3597564,0.3597564,0.5,0.0,0.5,0.5,0.188785904,1.966156609302235e-08,0.188786,0.1887859,0.3299020006666667,8.164965809512049e-09,0.3299021,0.329902,0.204351052,0.0011391864669752698,0.20611,0.2024615
0.27736395733333336,0.07447647732796217,0.4941911,0.1316181,0.07597302133333333,0.004732957049430789,0.0834372,0.0678483,0.5,0.0,0.5,0.5,0.22731067266666666,0.06500624241142026,0.4020768,0.0996669,0.8960685293333336,0.10121578250854717,0.982305,0.3110179,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.007424246,0.0018602204785480123,0.0107107,0.004237,0.5,0.0,0.5,0.5,0.5587615266666667,0.20559431190329241,0.8673046,0.2820695,0.9789969000000001,1.1139423751593565e-16,0.9789969,0.9789969,0.3918086626666667,0.03668422212398063,0.4873861,0.3248297,0.40898333733333336,0.05275481124502479,0.5385028,0.3065984,0.3918086626666667,0.03668422212398063,0.4873861,0.3248297,0.3807849833333333,0.02680780376905557,0.453365,0.3265711,0.536308476,2.2219369988441814e-06,0.5363118,0.5362998,0.10502608533333335,0.013309059859012963,0.126442,0.0906649,0.16062158800000004,0.041874120788822564,0.2262661,0.1158831,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.5,0.0,0.5,0.5,0.18418089933333334,0.013148345496874023,0.1959102,0.1563584,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3597563999999999,5.569711875796783e-17,0.3597564,0.3597564,0.5,0.0,0.5,0.5,0.1887859,0.0,0.1887859,0.1887859,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.20959736333333331,0.001694619679864714,0.2116916,0.2024527
0.7538941373333333,0.3118221513358329,0.9983839,0.1101435,0.6985898826666664,0.4109772726096872,0.9999546,0.074979,0.5,0.0,0.5,0.5,0.7095937566666666,0.30380349412404667,0.9955481,0.1127565,0.7304672613333333,0.15226627067264528,0.9754109,0.4206184,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.015996384,0.005184498490150532,0.0254023,0.0101144,0.5,0.0,0.5,0.5,0.23173067066666667,0.02829916483629659,0.2796988,0.2044216,0.9656127693333334,0.017183959139196535,0.9789969,0.9209615,0.41330399,0.07226558780325924,0.5639875,0.2913727,0.4157339346666667,0.08569061983637344,0.6428343,0.2807025,0.41330399,0.07226558780325924,0.5639875,0.2913727,0.4159440466666667,0.0731544553045568,0.5966499,0.3060479,0.5363087746666666,2.9865512122128437e-06,0.5363121,0.5362975,0.7234454033333331,0.4022882311656563,0.9999546,0.0942555,0.7536125706666665,0.36029640668015367,0.986605,0.1219455,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.5,0.0,0.5,0.5,0.18587128266666667,0.02480315980457141,0.2160106,0.1511705,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4093477253333333,0.1692025022542679,0.9981146,0.3597564,0.5,0.0,0.5,0.5,0.1887859,0.0,0.1887859,0.1887859,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.20627329333333333,0.0007722700152571802,0.207903,0.2050241
0.4222041146666667,0.2793344218955596,0.8850399,0.0422391,0.9999545999999998,2.227884750318713e-16,0.9999546,0.9999546,0.5,0.0,0.5,0.5,0.40804900466666666,0.25912434838585485,0.8644383,0.0510273,0.6588051813333334,0.2396120264859538,0.9792953,0.097319,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.06726125733333334,0.02692961152792366,0.1121756,0.0248039,0.5,0.0,0.5,0.5,0.21248030866666667,0.027120895610456525,0.3535019,0.2044216,0.768445222,0.10094410311487788,0.9197754,0.5791478,0.5067222166666666,0.15675383599887757,0.9734068,0.305502,0.5084087700000001,0.1592425266335677,0.9664174,0.3005595,0.5067222166666666,0.15675383599887757,0.9734068,0.305502,0.4952841233333334,0.12822881804945324,0.917049,0.2930344,0.5363070126666667,4.027111087821668e-06,0.5363121,0.5362921,0.9765754033333334,0.029630583712927105,0.9999546,0.9003663,0.9199013486666666,0.07048053685521576,0.986605,0.7574752,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.5,0.0,0.5,0.5,0.2987860153333333,0.049965520316941056,0.4037695,0.2128644,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.8210388053333333,0.2126702195530141,0.9980705,0.3706054,0.5,0.0,0.5,0.5,0.1887859,0.0,0.1887859,0.1887859,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.20468058600000003,0.0009357863328823494,0.2061121,0.2030282
0.40412348066666665,0.20031295399516733,0.9815068,0.1024574,0.9786207513333333,0.03712301327085423,0.9999546,0.8856379,0.5,0.0,0.5,0.5,0.29350495800000004,0.15557005732288873,0.9141462,0.0325521,0.435191946,0.36738769957741385,0.9762065,0.0231647,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.153584532,0.028873947521403577,0.2079057,0.0980458,0.5,0.0,0.5,0.5,0.7819613373333334,0.13509269247693298,0.8549105,0.3645792,0.41555794733333334,0.07642028837465872,0.5751985,0.3269854,0.60963582,0.1782624214668439,0.9375359,0.36435,0.6188103373333333,0.16451401620870706,0.9531441,0.3589263,0.60963582,0.1782624214668439,0.9375359,0.36435,0.6046908839999999,0.1805935671719308,0.9454386,0.3784715,0.5363040566666666,7.402533727911176e-06,0.5363105,0.5362643,0.8524841946666667,0.11425145695064493,0.9599794,0.5799609,0.8356162146666667,0.10335162179314918,0.9506327,0.6260466,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.5,0.0,0.5,0.5,0.6237227906666667,0.12347759869088194,0.762223,0.3863897,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4655578513333334,0.084447256366213,0.6341332,0.3631255,0.5,0.0,0.5,0.5,0.1887859,0.0,0.1887859,0.1887859,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.20146689466666667,0.0008764813135438201,0.2030103,0.2000511
0.16594077533333335,0.1402673907265088,0.5130291,0.0007173,0.9900885620000001,0.027742588619705938,0.9997437,0.883032,0.4898999326666666,0.0035569074957923427,0.5,0.4883355,0.132992614,0.11099588483944778,0.5554596,0.0003101,0.639721532,0.31815371969719847,0.9985274,0.0814321,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.040604258,0.023881281777301692,0.096714,0.0130626,0.5,0.0,0.5,0.5,0.9233939506666666,0.040485194292418356,0.953764,0.8549105,0.7376136073333335,0.08473968768643005,0.8263201,0.5365984,0.5944969333333334,0.13301407598013634,0.8718906,0.3511336,0.603886938,0.13577933397678882,0.8873556,0.3885493,0.5944969333333334,0.13301407598013634,0.8718906,0.3511336,0.570711698,0.11995781046655248,0.8082087,0.3523108,0.5363046140000001,5.588711416954729e-06,0.536311,0.5362835,0.9619980146666663,0.11275357388703403,0.9999546,0.5615009,0.9752797493333333,0.027832426022068674,0.9989329,0.8870541,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.5,0.0,0.5,0.5,0.633779436,0.08455762170920779,0.763135,0.5052933,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.41854945666666665,0.05001563949067461,0.5504121,0.362848,0.5,0.0,0.5,0.5,0.1887859,0.0,0.1887859,0.1887859,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.198730256,0.0007727693479720194,0.2000372,0.197429
0.3394789233333333,0.09847721459727987,0.5667654,0.1617359,0.9875164733333335,0.010911504875393089,0.998467,0.9712268,0.4883354999999998,1.670913562739035e-16,0.4883355,0.4883355,0.2603011713333333,0.0858879635800045,0.5209692,0.1108309,0.9783399546666666,0.028292455470889995,0.9984871,0.862341,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.006516936000000001,0.00389996317260671,0.0196937,0.0031525,0.5,0.0,0.5,0.5,0.8840675079999998,0.08365912300734565,0.9921699,0.7064848,0.8609481626666667,0.05411567693216185,0.9131715,0.7805206,0.38412785866666666,0.048502352149848826,0.5788952,0.2894259,0.38479001,0.05567023275000713,0.5762698,0.2634867,0.38412785866666666,0.048502352149848826,0.5788952,0.2894259,0.3813797753333334,0.03659962428719202,0.5481128,0.304912,0.5363097026666666,1.4584144496418321e-06,0.5363126,0.5363059,0.38172260533333335,0.31880441094712325,0.998557,0.1003327,0.45634604533333334,0.2926465254516845,0.9637167,0.1271427,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.5,0.0,0.5,0.5,0.37663689733333333,0.12780333015528822,0.6077029,0.1678236,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6224876893333334,0.17100953808289618,0.9148773,0.366915,0.5,0.0,0.5,0.5,0.1887859,0.0,0.1887859,0.1887859,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.19646990533333333,0.0005543927274171031,0.197407,0.1955181
0.47503018999999996,0.1412798589469313,0.8704674,0.2019457,0.27626385000000003,0.2780527986342386,0.9792796,0.1112724,0.49843540066666664,0.0035570716195172983,0.5,0.4883355,0.3688963886666667,0.0984776985748356,0.6303296,0.1819388,0.9868816526666667,0.00991526714146101,0.998714,0.9331979,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.002467210666666667,0.0009478992717666049,0.0036819,0.0007863,0.5,0.0,0.5,0.5,0.9953902480000001,0.0011923062280466848,0.9979013,0.9925356,0.9261557833333333,0.017846491081598057,0.9661364,0.9131715,0.38470528000000004,0.05257366285860824,0.5522687,0.3047056,0.39130228199999995,0.06224284107995748,0.5666849,0.2822098,0.38470528000000004,0.05257366285860824,0.5522687,0.3047056,0.3713440533333333,0.029852571688443297,0.4544494,0.3149592,0.5363094033333332,1.7645052414837395e-06,0.536312,0.5363039,0.14261380266666668,0.03572553152663414,0.2128834,0.106597,0.2555574666666666,0.1078107893459864,0.4053669,0.1271423,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.5,0.0,0.5,0.5,0.14304647399999998,0.005972520511941426,0.1646546,0.1352771,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5634616986666666,0.1367109627281602,0.8524457,0.3747051,0.5,0.0,0.5,0.5,0.1887859,0.0,0.1887859,0.1887859,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.19496614866666667,0.00024608942575415313,0.1957265,0.1944653
0.5212841273333333,0.14840678346080183,0.8551768,0.2271653,0.10863831933333334,0.006871966230557236,0.1277541,0.0986759,0.5,0.0,0.5,0.5,0.40893355666666664,0.12391564541422394,0.7176824,0.1875015,0.9805148886666666,0.017190800525810096,0.997629,0.8981717,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.001066298,0.00017998852106202207,0.001301,0.0007983,0.5,0.0,0.5,0.5,0.9960793333333333,0.0013998695666788568,0.9975512,0.9924947,0.9778309073333332,0.002837778724295922,0.9789969,0.9666618,0.3867892373333333,0.047683675999867524,0.5194008,0.2911845,0.387343938,0.04950087806241037,0.5794205,0.271578,0.3867892373333333,0.047683675999867524,0.5194008,0.2911845,0.3839359253333333,0.031610974026618804,0.4534206,0.3147089,0.5363096460000001,1.6798302087433208e-06,0.5363119,0.5363014,0.14656903933333335,0.027008586426576737,0.1749718,0.1004106,0.2820020226666667,0.07603992149622966,0.3454994,0.1495485,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.5,0.0,0.5,0.5,0.14533459866666665,0.004993369755488949,0.1590528,0.1365005,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6654530846666666,0.23139042783965474,0.9819402,0.3613259,0.5,0.0,0.5,0.5,0.1887859,0.0,0.1887859,0.1887859,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.19520554,0.0005844570548751119,0.1961437,0.1941988
0.48759144066666676,0.14170404360166497,0.8150812,0.1661613,0.12924903466666668,0.01758027900600914,0.1514892,0.103999,0.5,0.0,0.5,0.5,0.4386793299999999,0.1501171297493156,0.7941487,0.1529476,0.9647470400000001,0.02298316057714646,0.996208,0.8899664,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0011783726666666668,0.0001494760149540134,0.0014543,0.0009807,0.5,0.0,0.5,0.5,0.9845802573333333,0.004231088467559497,0.9958155,0.9800474,0.9789969000000001,1.1139423751593565e-16,0.9789969,0.9789969,0.39662888400000007,0.043974386570077836,0.5302392,0.3027819,0.40223630000000005,0.055313818409098874,0.5416622,0.2724755,0.39662888400000007,0.043974386570077836,0.5302392,0.3027819,0.39234819400000004,0.03056986229263447,0.4947534,0.3212548,0.536309106,1.7623668496481695e-06,0.5363121,0.5363031,0.211205604,0.01949677622262593,0.2377727,0.1571299,0.35502040400000007,0.026926472404954004,0.3692307,0.2885509,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.5,0.0,0.5,0.5,0.17688673200000002,0.005681399680676108,0.1847526,0.1597884,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5275832393333334,0.1499457560719289,0.876742,0.3649112,0.5,0.0,0.5,0.5,0.1887859,0.0,0.1887859,0.1887859,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.19434458799999998,0.0004799549879510166,0.1951144,0.1935234
0.8126099999999998,0.22215580469239216,0.9998239,0.2817293,0.8369657959999998,0.32549791988252513,0.9999546,0.104666,0.5,0.0,0.5,0.5,0.7421391433333334,0.2699675570676462,0.9998626,0.1139923,0.7925167573333334,0.16129734175149082,0.9943775,0.4222324,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0023847213333333334,0.0006825215723499459,0.0032228,0.0013364,0.5,0.0,0.5,0.5,0.9835156180000001,0.004859678474754887,0.9906424,0.9697278,0.9640573673333336,0.013245062487180952,0.9789969,0.9339913,0.46851584799999996,0.12022966495397434,0.7957584,0.292653,0.4711466226666666,0.12893514276665877,0.8138293,0.2865048,0.46851584799999996,0.12022966495397434,0.7957584,0.292653,0.47218662066666656,0.12312755913821678,0.8127003,0.3195576,0.5363072193333334,4.610430204068591e-06,0.5363125,0.5362873,0.8475357719999997,0.31144298790262726,0.9999546,0.1433806,0.8907622473333335,0.23230757633606083,0.9957086,0.2950873,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.5,0.0,0.5,0.5,0.22935096666666666,0.048422168473256526,0.3382282,0.170838,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6397699366666668,0.26267371003388307,0.9969271,0.3616357,0.5,0.0,0.5,0.5,0.1887859,0.0,0.1887859,0.1887859,0.32990200000000003,5.569711875796783e-17,0.329902,0.329902,0.1926007873333333,0.00046309625759469235,0.1935044,0.191823
0.2958309253333333,0.1331537398143472,0.5722319,0.0412137,0.9999545999999998,2.227884750318713e-16,0.9999546,0.9999546,0.5,0.0,0.5,0.5,0.19423131600000001,0.09992256077082562,0.5801734,0.028119,0.9516812653333333,0.03680535003521403,0.9925745,0.8280764,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0013773526666666666,0.00033504531251129924,0.0022025,0.0009763,0.5,0.0,0.5,0.5,0.9985894106666664,0.002236639783310704,0.9999546,0.9907838,0.8348637006666667,0.05190836561940588,0.9329866,0.7887243,0.3710431646666667,0.043848572315462145,0.4904129,0.2770769,0.3781506486666667,0.05548370948353084,0.5280116,0.2515079,0.3710431646666667,0.043848572315462145,0.4904129,0.2770769,0.38099731933333336,0.03277673232729472,0.4645958,0.3111278,0.5363093406666667,1.9719542538800324e-06,0.536312,0.5362997,0.7978551426666666,0.28544340709240995,0.9999546,0.2613107,0.8393318893333334,0.21413686423254558,0.9988935,0.3719254,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.332909656,0.005173062075266565,0.3422102,0.329902,0.5,0.0,0.5,0.5,0.2673425146666667,0.059241980225513954,0.3443141,0.1589637,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6468321960000001,0.2217430059595694,0.979991,0.3695729,0.5,0.0,0.5,0.5,0.2216633766666667,0.05771587873949772,0.3280117,0.1887859,0.332909656,0.005173062075266565,0.3422102,0.329902,0.191241754,0.00029901708366943645,0.1918114,0.1906865
