frame_index,timestamp_ms,1_x,1_y,13_x,13_y,14_x,14_y,33_x,33_y,50_x,50_y,61_x,61_y,63_x,63_y,66_x,66_y,70_x,70_y,105_x,105_y,107_x,107_y,133_x,133_y,144_x,144_y,152_x,152_y,153_x,153_y,158_x,158_y,160_x,160_y,263_x,263_y,280_x,280_y,291_x,291_y,293_x,293_y,296_x,296_y,300_x,300_y,334_x,334_y,336_x,336_y,362_x,362_y,373_x,373_y,380_x,380_y,385_x,385_y,387_x,387_y,468_x,468_y,469_x,469_y,470_x,470_y,471_x,471_y,472_x,472_y,473_x,473_y,474_x,474_y,475_x,475_y,476_x,476_y,477_x,477_y
0,1772103290156,0.49731239676475525,0.8086422085762024,0.49056077003479004,0.8550443053245544,0.4906062185764313,0.85529625415802,0.4286128878593445,0.737271785736084,0.4248318672180176,0.79282546043396,0.4542316496372223,0.862608790397644,0.4188663363456726,0.7033711075782776,0.4523814916610718,0.701019287109375,0.409606397151947,0.7121212482452393,0.43349379301071167,0.6990527510643005,0.4733841121196747,0.7046939134597778,0.46639978885650635,0.7406309247016907,0.44043394923210144,0.7435743808746338,0.48897498846054077,0.9431197643280029,0.4541997015476227,0.743402898311615,0.45166873931884766,0.7323814630508423,0.4377990961074829,0.7329013347625732,0.5539812445640564,0.7440972924232483,0.5567128658294678,0.8017784357070923,0.5228870511054993,0.867907702922821,0.5629897713661194,0.7106260061264038,0.5350248217582703,0.7055849432945251,0.570118248462677,0.7201957702636719,0.5510323643684387,0.7052339315414429,0.5166002511978149,0.7071539759635925,0.5191431045532227,0.7428498268127441,0.5428879857063293,0.7496845126152039,0.5302562713623047,0.7473706007003784,0.5335870981216431,0.7361466884613037,0.5462442636489868,0.7387201189994812,0.4454291760921478,0.7372741103172302,0.453769326210022,0.736958384513855,0.44490182399749756,0.7282930612564087,0.436900794506073,0.7374826073646545,0.44587695598602295,0.7461297512054443,0.5387468338012695,0.7416501641273499,0.5463289618492126,0.7426443099975586,0.539171576499939,0.7322239875793457,0.5311715006828308,0.7405300736427307,0.5383456945419312,0.7509637475013733
1,1772103290216,0.49716487526893616,0.8080002069473267,0.49068260192871094,0.8552939295768738,0.4907033443450928,0.8553376197814941,0.4285707473754883,0.7371308207511902,0.4259054958820343,0.7949612736701965,0.4550574719905853,0.8630535006523132,0.41972053050994873,0.7040084600448608,0.4527531862258911,0.7012585997581482,0.41062065958976746,0.7125707864761353,0.43407097458839417,0.699618935585022,0.47397029399871826,0.7044697999954224,0.4671526849269867,0.7395442724227905,0.44031280279159546,0.7432008385658264,0.4885031580924988,0.9435243010520935,0.45444175601005554,0.7425276637077332,0.45193180441856384,0.7314870357513428,0.43748268485069275,0.7326232194900513,0.5547922253608704,0.7442834973335266,0.5560975670814514,0.8007001876831055,0.5219827890396118,0.8661094903945923,0.565171480178833,0.7109561562538147,0.5367698669433594,0.7055481672286987,0.5718657970428467,0.7205758690834045,0.5532459020614624,0.7054663300514221,0.5173082947731018,0.707122266292572,0.5177591443061829,0.7436344027519226,0.5439037680625916,0.7495233416557312,0.5303450226783752,0.7478588223457336,0.5331358909606934,0.7362769842147827,0.5469076037406921,0.7386190295219421,0.4451248049736023,0.7358636856079102,0.453890860080719,0.7354099750518799,0.4448557496070862,0.7264239192008972,0.4362533688545227,0.7362203598022461,0.4453393518924713,0.7452463507652283,0.5384016036987305,0.7419357895851135,0.5466082096099854,0.7427392601966858,0.538840651512146,0.7327093482017517,0.5301923751831055,0.7410305142402649,0.5379887819290161,0.7511100769042969
2,1772103290263,0.496498703956604,0.8075591921806335,0.4904795289039612,0.8550700545310974,0.4906904399394989,0.8550644516944885,0.42813071608543396,0.737921416759491,0.42451000213623047,0.7945930361747742,0.4530651271343231,0.8633012771606445,0.4191758632659912,0.704485297203064,0.45203059911727905,0.7011292576789856,0.4098740518093109,0.7135706543922424,0.43351268768310547,0.6998065114021301,0.47269225120544434,0.7040911316871643,0.465877890586853,0.7399868369102478,0.4400935471057892,0.744100034236908,0.4883829653263092,0.9433491230010986,0.45382004976272583,0.7432771921157837,0.4511961340904236,0.7326599359512329,0.4373041093349457,0.7336915135383606,0.5532202124595642,0.7439091801643372,0.5565323233604431,0.7991470098495483,0.5230095982551575,0.8671513199806213,0.5633633732795715,0.7111494541168213,0.5349501967430115,0.7052578330039978,0.5703920722007751,0.7206022143363953,0.5513091683387756,0.7054027915000916,0.5159222483634949,0.7066203355789185,0.5173469185829163,0.7429384589195251,0.5424466133117676,0.7488875389099121,0.5293219685554504,0.747127115726471,0.532282292842865,0.7360076904296875,0.5454213619232178,0.7385417222976685,0.44444262981414795,0.7378545999526978,0.4531494975090027,0.7373285889625549,0.4440385401248932,0.7285043597221375,0.43559467792510986,0.7382882833480835,0.44479960203170776,0.747109591960907,0.5377042293548584,0.7415174245834351,0.5457061529159546,0.7424306869506836,0.5382086038589478,0.7323263883590698,0.5297044515609741,0.7404797077178955,0.5372141599655151,0.7506107091903687
3,1772103290296,0.49483153223991394,0.8080768585205078,0.4901861548423767,0.8562974333763123,0.490382581949234,0.8565837144851685,0.42783236503601074,0.7384872436523438,0.4246552884578705,0.7958009243011475,0.4521925747394562,0.8645873665809631,0.41885703802108765,0.7047104835510254,0.45147210359573364,0.701585590839386,0.40989571809768677,0.7137725949287415,0.43303182721138,0.7000249624252319,0.4722351133823395,0.7047882676124573,0.46582579612731934,0.740787148475647,0.43958866596221924,0.7445756196975708,0.4873068928718567,0.9433292150497437,0.4535374939441681,0.7438220381736755,0.4508773386478424,0.7325217723846436,0.4367331266403198,0.7336500287055969,0.5530945658683777,0.7440507411956787,0.5550011992454529,0.8005675673484802,0.5225836634635925,0.8680003881454468,0.5632203817367554,0.7105469703674316,0.5349526405334473,0.7047253251075745,0.570059597492218,0.7202036380767822,0.5512813925743103,0.7047932147979736,0.5156717300415039,0.7062302231788635,0.5164499282836914,0.7430940866470337,0.5422574281692505,0.7491308450698853,0.5287714600563049,0.7473416328430176,0.5316702127456665,0.7361252903938293,0.5452346801757812,0.7385832667350769,0.44429054856300354,0.7377217411994934,0.4527512788772583,0.7371211051940918,0.44392073154449463,0.7283608913421631,0.43568482995033264,0.7382465600967407,0.44461265206336975,0.7470313310623169,0.5371953248977661,0.7416732907295227,0.5450869202613831,0.742510199546814,0.5376510620117188,0.7324193120002747,0.5293125510215759,0.7407054901123047,0.5367453098297119,0.7508376836776733
4,1772103290321,0.4950302541255951,0.8093652129173279,0.4892818331718445,0.8568114042282104,0.48940107226371765,0.8569391369819641,0.42764636874198914,0.7382659316062927,0.4242856502532959,0.79599529504776,0.45287349820137024,0.8641828894615173,0.4186147451400757,0.7052193284034729,0.4516088366508484,0.7021787166595459,0.4093239903450012,0.7140070796012878,0.4330396056175232,0.7006686925888062,0.4724503755569458,0.7053662538528442,0.46533578634262085,0.7410587072372437,0.4394233524799347,0.7447537183761597,0.48630574345588684,0.9447404146194458,0.4532676041126251,0.7443469166755676,0.45080652832984924,0.7326046228408813,0.43669480085372925,0.7335827350616455,0.552483320236206,0.7450716495513916,0.5551982522010803,0.8012462258338928,0.5218232274055481,0.8670892715454102,0.5628273487091064,0.7120275497436523,0.5343310832977295,0.7066659927368164,0.5699682235717773,0.7214310169219971,0.550659716129303,0.7064914107322693,0.5154862999916077,0.7082833647727966,0.5175490975379944,0.7447860836982727,0.5418548583984375,0.750568687915802,0.5290377140045166,0.749075174331665,0.5319897532463074,0.7371456623077393,0.5448296666145325,0.7395362257957458,0.4443840980529785,0.7378560304641724,0.45315051078796387,0.7373700141906738,0.4441278874874115,0.7280958890914917,0.43550729751586914,0.7382370233535767,0.44457924365997314,0.7475435733795166,0.5370044708251953,0.7427273392677307,0.5447540879249573,0.7435097694396973,0.5374224185943604,0.7333792448043823,0.5293049812316895,0.7418099045753479,0.5366310477256775,0.7519868612289429
5,1772103290342,0.49456265568733215,0.8094673156738281,0.489596426486969,0.8578538298606873,0.4899187982082367,0.8577815294265747,0.4276307225227356,0.7396250367164612,0.4236082136631012,0.7966668605804443,0.45154377818107605,0.8652967214584351,0.418055921792984,0.7063173055648804,0.45073482394218445,0.7030484676361084,0.4091092348098755,0.7151483297348022,0.4322029948234558,0.7016538977622986,0.47162407636642456,0.7060219049453735,0.46557682752609253,0.74149489402771,0.4393784701824188,0.7458255887031555,0.48638761043548584,0.946021556854248,0.4532295763492584,0.7449833154678345,0.45060816407203674,0.7341305613517761,0.4366236925125122,0.7352675199508667,0.5533340573310852,0.7456808686256409,0.5552286505699158,0.8018724918365479,0.5223185420036316,0.8693854808807373,0.563628077507019,0.712358832359314,0.535284161567688,0.7063357830047607,0.5704647302627563,0.7218745350837708,0.5516818761825562,0.7065445184707642,0.5159079432487488,0.7076492309570312,0.516835629940033,0.7446312308311462,0.5424060821533203,0.7514774203300476,0.5290126800537109,0.7495219707489014,0.5321348309516907,0.737220287322998,0.5455986261367798,0.7399114370346069,0.4441099166870117,0.7392603158950806,0.45253121852874756,0.7386355400085449,0.44361910223960876,0.7301229238510132,0.4355177879333496,0.739788293838501,0.44452619552612305,0.7483221888542175,0.5371685028076172,0.743194580078125,0.5450713634490967,0.744097113609314,0.5377036333084106,0.7339898347854614,0.5293064117431641,0.7421914339065552,0.5366620421409607,0.752360463142395
6,1772103290369,0.4961380958557129,0.8101126551628113,0.48953625559806824,0.857897162437439,0.4896548390388489,0.8581355810165405,0.4274233877658844,0.7389468550682068,0.42470404505729675,0.7968336939811707,0.45316430926322937,0.866102397441864,0.418382465839386,0.7061952948570251,0.4516143798828125,0.7029098868370056,0.4091859757900238,0.7151732444763184,0.4328612983226776,0.7014622688293457,0.47265857458114624,0.7059957981109619,0.4656250476837158,0.7424808740615845,0.4390706717967987,0.7458862066268921,0.487499862909317,0.9450376033782959,0.45311862230300903,0.7456757426261902,0.4508045017719269,0.7331555485725403,0.4364374279975891,0.7339790463447571,0.5535624027252197,0.7452659010887146,0.5552943348884583,0.8018052577972412,0.5217580795288086,0.8692470192909241,0.564056396484375,0.7117085456848145,0.5354932546615601,0.7064083218574524,0.5708882212638855,0.721104621887207,0.5520015358924866,0.7062220573425293,0.5161322951316833,0.7080313563346863,0.5173206329345703,0.7444317936897278,0.5428845882415771,0.7506016492843628,0.5295580625534058,0.7489534020423889,0.532367467880249,0.7377026677131653,0.5456904768943787,0.7401915788650513,0.44426092505455017,0.7387970685958862,0.4530031681060791,0.7383657097816467,0.4439212679862976,0.7291460037231445,0.43535950779914856,0.7391248941421509,0.4445204436779022,0.7483700513839722,0.5373570919036865,0.7432451844215393,0.5451489090919495,0.744033694267273,0.5378445386886597,0.7341654300689697,0.5296097993850708,0.7423498034477234,0.5369188785552979,0.7522426247596741
7,1772103290398,0.4956344962120056,0.8099802136421204,0.4895171821117401,0.8570999503135681,0.489651083946228,0.8572018146514893,0.42730000615119934,0.7389538884162903,0.4241434633731842,0.7961074113845825,0.4534686803817749,0.8638105392456055,0.41821327805519104,0.7058131098747253,0.45095908641815186,0.7026832103729248,0.409005343914032,0.7146134376525879,0.4324578046798706,0.7013140320777893,0.47182807326316833,0.7057074308395386,0.46545565128326416,0.7410512566566467,0.43921780586242676,0.7454604506492615,0.48740094900131226,0.945050835609436,0.4531311094760895,0.744674563407898,0.4504890739917755,0.7333173155784607,0.43632277846336365,0.7345019578933716,0.5534198880195618,0.7449015378952026,0.5554816722869873,0.8009402751922607,0.5217294096946716,0.8679236769676208,0.5634346008300781,0.7113163471221924,0.5350578427314758,0.7062380313873291,0.570388913154602,0.7208700776100159,0.5513712763786316,0.7059046626091003,0.5159469842910767,0.708099365234375,0.5179913640022278,0.7448742985725403,0.5428129434585571,0.7498902082443237,0.5299071669578552,0.74848473072052,0.5326557755470276,0.7375446557998657,0.5457102060317993,0.7396765351295471,0.4438198208808899,0.7386482954025269,0.45232415199279785,0.7380855679512024,0.4434058964252472,0.7293859720230103,0.4351581633090973,0.7391337156295776,0.4441877603530884,0.7478405833244324,0.5376173853874207,0.7429010272026062,0.5453844666481018,0.7436438798904419,0.5380173325538635,0.7338705062866211,0.5298686027526855,0.742081880569458,0.5372451543807983,0.7518607378005981
8,1772103290426,0.4960367679595947,0.8095788359642029,0.4901433289051056,0.8566356301307678,0.4901149868965149,0.8569076061248779,0.42779383063316345,0.7382717132568359,0.42404186725616455,0.7970269918441772,0.4544145166873932,0.8649088740348816,0.41850385069847107,0.705043375492096,0.45146486163139343,0.7021551728248596,0.40945109724998474,0.7142130732536316,0.43279701471328735,0.7003583908081055,0.47256988286972046,0.7056259512901306,0.46669039130210876,0.7411556243896484,0.439444899559021,0.7448791265487671,0.487531453371048,0.9454421997070312,0.4537355899810791,0.7444871664047241,0.45140010118484497,0.7330325841903687,0.43693599104881287,0.7338119745254517,0.5535616874694824,0.7447952628135681,0.5562739968299866,0.8017323613166809,0.5216735601425171,0.8680358529090881,0.5638009905815125,0.7112159132957458,0.5357285737991333,0.705538272857666,0.5707975029945374,0.720933735370636,0.5519335269927979,0.7055586576461792,0.5165581703186035,0.7071681022644043,0.5171431303024292,0.7449684143066406,0.542646050453186,0.7497836947441101,0.5294101238250732,0.7483689785003662,0.5323848724365234,0.7366645932197571,0.5458877086639404,0.7388245463371277,0.44431719183921814,0.7379395365715027,0.45310476422309875,0.7374669313430786,0.44400399923324585,0.728312611579895,0.43541187047958374,0.7383227348327637,0.44457191228866577,0.7474709153175354,0.5378195643424988,0.7421830296516418,0.5455882549285889,0.7429631352424622,0.5383397936820984,0.7331828474998474,0.5300765037536621,0.7412766218185425,0.5373291373252869,0.7511187195777893
9,1772103290461,0.49650028347969055,0.8099710941314697,0.4899730682373047,0.8574709892272949,0.49006834626197815,0.8578090071678162,0.42769408226013184,0.7383642792701721,0.42491573095321655,0.7971392869949341,0.45397400856018066,0.8653767108917236,0.41882720589637756,0.7047154903411865,0.45203542709350586,0.7016707062721252,0.4094769358634949,0.7140920758247375,0.43337205052375793,0.7000136375427246,0.4728805422782898,0.7050267457962036,0.4658780097961426,0.7416960597038269,0.439453661441803,0.7452089786529541,0.4879699647426605,0.9452159404754639,0.4534747302532196,0.7448756694793701,0.45106613636016846,0.732485294342041,0.4366834759712219,0.7333781719207764,0.5538771152496338,0.7444847226142883,0.5557985901832581,0.8013830780982971,0.521449625492096,0.8687861561775208,0.5650650262832642,0.7107217311859131,0.5365517139434814,0.7055145502090454,0.5717528462409973,0.7199751138687134,0.5530773997306824,0.7053608894348145,0.5170424580574036,0.7070082426071167,0.5179787278175354,0.743934154510498,0.5429527163505554,0.750272274017334,0.5297747850418091,0.7484527230262756,0.5329729914665222,0.7362799048423767,0.546274721622467,0.7389736771583557,0.4441524147987366,0.7378049492835999,0.45284324884414673,0.737254798412323,0.4438214898109436,0.7281596064567566,0.4353436231613159,0.7382898926734924,0.44442319869995117,0.747388482093811,0.5378352999687195,0.7425677180290222,0.5458263158798218,0.7435230016708374,0.5382691025733948,0.73304283618927,0.5298699140548706,0.7414960861206055,0.5374316573143005,0.7519914507865906
