frame_index,timestamp_ms,1_x,1_y,13_x,13_y,14_x,14_y,33_x,33_y,50_x,50_y,61_x,61_y,63_x,63_y,66_x,66_y,70_x,70_y,105_x,105_y,107_x,107_y,133_x,133_y,144_x,144_y,152_x,152_y,153_x,153_y,158_x,158_y,160_x,160_y,263_x,263_y,280_x,280_y,291_x,291_y,293_x,293_y,296_x,296_y,300_x,300_y,334_x,334_y,336_x,336_y,362_x,362_y,373_x,373_y,380_x,380_y,385_x,385_y,387_x,387_y,468_x,468_y,469_x,469_y,470_x,470_y,471_x,471_y,472_x,472_y,473_x,473_y,474_x,474_y,475_x,475_y,476_x,476_y,477_x,477_y
0,1772101556578,0.4933972656726837,0.8392855525016785,0.4846895933151245,0.8862392902374268,0.4848201274871826,0.8860424757003784,0.4216502010822296,0.7601826786994934,0.4167811870574951,0.8184824585914612,0.4439975917339325,0.8906523585319519,0.41373151540756226,0.7292042374610901,0.448036789894104,0.7283079624176025,0.4034377336502075,0.7367404699325562,0.42884740233421326,0.7255916595458984,0.4694209694862366,0.7327550649642944,0.4612238109111786,0.7662289142608643,0.4341474771499634,0.768701434135437,0.47955322265625,0.9665584564208984,0.44868943095207214,0.7687481641769409,0.44542771577835083,0.7537871599197388,0.43061262369155884,0.7543106079101562,0.5487921237945557,0.7675161957740784,0.5483250021934509,0.8261421322822571,0.5174893140792847,0.8962781429290771,0.5577594637870789,0.7385829091072083,0.5312507152557373,0.7344160079956055,0.5635758638381958,0.7466839551925659,0.5468151569366455,0.7339419722557068,0.5124539136886597,0.7360095977783203,0.5119032859802246,0.769038200378418,0.53755784034729,0.7747812867164612,0.5238782167434692,0.7729588150978088,0.5273389220237732,0.7586660981178284,0.541641891002655,0.7606072425842285,0.4398707449436188,0.7593170404434204,0.44829443097114563,0.7592484951019287,0.43966472148895264,0.749918520450592,0.43123164772987366,0.7593488097190857,0.43993884325027466,0.7687128186225891,0.5333959460258484,0.7653151154518127,0.541766345500946,0.7660415768623352,0.5336546301841736,0.7554004192352295,0.5249303579330444,0.7644723653793335,0.5331567525863647,0.775201141834259
1,1772101556642,0.4922301471233368,0.8423075675964355,0.48497551679611206,0.8879058957099915,0.4850078225135803,0.887835681438446,0.42199382185935974,0.7602222561836243,0.41687870025634766,0.8209416270256042,0.44491738080978394,0.8916733860969543,0.4138844311237335,0.7298061847686768,0.448100209236145,0.7287442684173584,0.4037136435508728,0.7377498745918274,0.4289524257183075,0.7259742617607117,0.46923044323921204,0.7329516410827637,0.460193008184433,0.7657975554466248,0.4342784881591797,0.7681455612182617,0.4789351522922516,0.9731725454330444,0.4483509361743927,0.7680011987686157,0.4451736509799957,0.7542464733123779,0.4308660626411438,0.7547975778579712,0.5488783121109009,0.7691932320594788,0.5480501651763916,0.8277600407600403,0.5163918137550354,0.8969571590423584,0.5574052929878235,0.7396962642669678,0.531020998954773,0.7351858019828796,0.5630509853363037,0.748018205165863,0.5465794801712036,0.7348071932792664,0.5120875835418701,0.7367534637451172,0.5117772817611694,0.7704364061355591,0.5374646782875061,0.7752788662910461,0.5237451791763306,0.7733681201934814,0.527418315410614,0.7607264518737793,0.5417083501815796,0.7624530792236328,0.43971768021583557,0.7593454122543335,0.4481072425842285,0.7590182423591614,0.43964216113090515,0.7493301033973694,0.4311564564704895,0.7596150636672974,0.4396696090698242,0.7693901062011719,0.5334738492965698,0.7665624618530273,0.5419089794158936,0.76734459400177,0.5336862206459045,0.7569342255592346,0.5249597430229187,0.7656819820404053,0.5332803130149841,0.7761207818984985
2,1772101556683,0.49252915382385254,0.8414202332496643,0.4850252568721771,0.8888691067695618,0.4851572811603546,0.888480007648468,0.4218086302280426,0.7637534141540527,0.41740337014198303,0.8216185569763184,0.4457636773586273,0.892367959022522,0.4117940664291382,0.7312084436416626,0.445762038230896,0.7301338911056519,0.4024559557437897,0.7388495206832886,0.42653363943099976,0.7276343107223511,0.46721985936164856,0.7340586185455322,0.46009939908981323,0.7653225660324097,0.43522122502326965,0.7682549357414246,0.47948992252349854,0.9716989398002625,0.4491599202156067,0.767232358455658,0.44557154178619385,0.7602996826171875,0.4314608573913574,0.7612770199775696,0.547317624092102,0.7726412415504456,0.5480504631996155,0.8279696106910706,0.5172555446624756,0.8979354500770569,0.5563325881958008,0.7416213750839233,0.5297180414199829,0.7360482215881348,0.5622208714485168,0.7499821186065674,0.5453184843063354,0.7363333106040955,0.5110120177268982,0.7368720769882202,0.5122308731079102,0.7710515856742859,0.5364181399345398,0.7767285108566284,0.5235598087310791,0.774385392665863,0.5267669558525085,0.765258252620697,0.5398390293121338,0.7676894664764404,0.43914392590522766,0.7638835906982422,0.44719910621643066,0.7634931206703186,0.43878594040870667,0.7547913789749146,0.43091273307800293,0.7641428112983704,0.4394177794456482,0.7728557586669922,0.533044695854187,0.7697640061378479,0.540663480758667,0.7706241607666016,0.533359706401825,0.7606044411659241,0.525386393070221,0.7688108086585999,0.5327525734901428,0.7788543105125427
3,1772101556718,0.49295926094055176,0.8433926105499268,0.48412206768989563,0.8891460299491882,0.48420318961143494,0.8890267014503479,0.4175054132938385,0.7677757740020752,0.41784048080444336,0.8241927623748779,0.4453044831752777,0.8933361768722534,0.40921300649642944,0.7305096387863159,0.4441267251968384,0.7303539514541626,0.40003281831741333,0.7378568053245544,0.4242328107357025,0.7275162935256958,0.4669530689716339,0.734326183795929,0.4596747159957886,0.7675588130950928,0.4326518177986145,0.7715920805931091,0.4798473119735718,0.9730574488639832,0.4481141269207001,0.7698349952697754,0.44523411989212036,0.7690929174423218,0.4295560419559479,0.7699441909790039,0.5464586615562439,0.776150643825531,0.547396183013916,0.8303337097167969,0.5165984630584717,0.8979710340499878,0.5571070313453674,0.7421765923500061,0.5309256911277771,0.7364459037780762,0.5621597170829773,0.7514790892601013,0.5464591979980469,0.7366160154342651,0.5119025707244873,0.7377044558525085,0.5111827254295349,0.7747239470481873,0.5362680554389954,0.7795501947402954,0.5230132341384888,0.7781496644020081,0.5251740217208862,0.7714441418647766,0.5383961200714111,0.7732608318328857,0.4389629065990448,0.7690318822860718,0.44759005308151245,0.7685743570327759,0.43847277760505676,0.760597288608551,0.43012234568595886,0.7693654894828796,0.43934231996536255,0.7773776650428772,0.5288209915161133,0.7745715379714966,0.537205696105957,0.7752400040626526,0.5290964841842651,0.7656299471855164,0.5203441381454468,0.7737718224525452,0.5285418629646301,0.7833099365234375
4,1772101556740,0.49150198698043823,0.8435507416725159,0.48631933331489563,0.8891945481300354,0.4863700866699219,0.889057993888855,0.41819995641708374,0.7663962244987488,0.4154846668243408,0.8225563168525696,0.44433334469795227,0.8928495049476624,0.4097694158554077,0.7305544018745422,0.44453734159469604,0.7303126454353333,0.40039169788360596,0.7380943894386292,0.4248300790786743,0.7273666262626648,0.46669143438339233,0.734580397605896,0.45936882495880127,0.766832172870636,0.43267688155174255,0.7701264023780823,0.47800105810165405,0.973591685295105,0.44777166843414307,0.7687891721725464,0.4447377324104309,0.7666863799095154,0.4296509623527527,0.7674983739852905,0.5461468696594238,0.7753298282623291,0.5476127862930298,0.829536497592926,0.5164628028869629,0.8978517055511475,0.5575426816940308,0.7425199747085571,0.5310524106025696,0.7363898754119873,0.5625799894332886,0.7514932155609131,0.5467692613601685,0.7369070053100586,0.5118088126182556,0.7371611595153809,0.5106772780418396,0.7728990316390991,0.536044716835022,0.778326153755188,0.5226917862892151,0.7765889167785645,0.524955153465271,0.7694955468177795,0.5383739471435547,0.7717766165733337,0.43931248784065247,0.767328679561615,0.44754350185394287,0.767228901386261,0.43902143836021423,0.7588262557983398,0.4308553636074066,0.7673911452293396,0.439553439617157,0.7757288217544556,0.5299826264381409,0.7731332778930664,0.5379913449287415,0.7739651203155518,0.5304093956947327,0.764660656452179,0.5218932032585144,0.772187352180481,0.5295620560646057,0.781425416469574
5,1772101556761,0.49292224645614624,0.8426284790039062,0.4846123158931732,0.8886821866035461,0.48470285534858704,0.8885047435760498,0.4195825457572937,0.7641832232475281,0.41683709621429443,0.8220998048782349,0.444728821516037,0.8933439254760742,0.4105778634548187,0.7301501035690308,0.44549354910850525,0.7305541038513184,0.400936484336853,0.7373962998390198,0.4257628619670868,0.7273472547531128,0.4674999713897705,0.7348486185073853,0.4592452049255371,0.7653056979179382,0.43379709124565125,0.769201397895813,0.47885259985923767,0.972667932510376,0.4482085704803467,0.7677091360092163,0.4449405074119568,0.7622859477996826,0.4303085207939148,0.7633395195007324,0.5462911128997803,0.7731798887252808,0.5482683181762695,0.8290651440620422,0.5153099894523621,0.898489236831665,0.5557921528816223,0.7408457398414612,0.5293312072753906,0.7358525395393372,0.5618395209312439,0.7500129342079163,0.5447550415992737,0.7354628443717957,0.5110979676246643,0.737662672996521,0.5124355554580688,0.7721571326255798,0.5361970663070679,0.777442455291748,0.5237223505973816,0.7756977081298828,0.5264451503753662,0.7661364078521729,0.539005696773529,0.7683351635932922,0.438212126493454,0.7649245858192444,0.4467181861400604,0.7645352482795715,0.4377635419368744,0.7558924555778503,0.4295252859592438,0.765242338180542,0.4386468529701233,0.7738690972328186,0.5319848656654358,0.7710378170013428,0.5392422676086426,0.771786630153656,0.5322926640510559,0.7621566653251648,0.524739682674408,0.7701675295829773,0.5317198634147644,0.7797878980636597
6,1772101556783,0.49165841937065125,0.8413552045822144,0.4843347370624542,0.8879227638244629,0.4843910336494446,0.8877450227737427,0.421891450881958,0.7621187567710876,0.41659030318260193,0.8206921219825745,0.44505348801612854,0.8921926617622375,0.4118708670139313,0.7304060459136963,0.44628459215164185,0.7296806573867798,0.40202680230140686,0.7378984689712524,0.42698508501052856,0.727020263671875,0.46747103333473206,0.7335894107818604,0.4591867923736572,0.7642716765403748,0.4349282383918762,0.7670586109161377,0.4784654974937439,0.9718354940414429,0.4483552873134613,0.7661439180374146,0.4447788596153259,0.7576051950454712,0.43116483092308044,0.7586300373077393,0.546847403049469,0.7709992527961731,0.5476543307304382,0.8279500007629395,0.5164618492126465,0.8977122902870178,0.5566461086273193,0.7404776811599731,0.5300487875938416,0.7351316213607788,0.5623723268508911,0.7488604784011841,0.5456966757774353,0.7352145314216614,0.5112711787223816,0.7361196875572205,0.5117024779319763,0.7699499726295471,0.5359490513801575,0.7752553820610046,0.5229783654212952,0.7729976177215576,0.526328980922699,0.7638635635375977,0.5395154356956482,0.7660730481147766,0.4386116564273834,0.7613251805305481,0.4466988742351532,0.7608844637870789,0.4382988214492798,0.7521392107009888,0.4303753972053528,0.7616327404975891,0.43884265422821045,0.7704343795776367,0.5328503847122192,0.7680262327194214,0.5402364730834961,0.7689815163612366,0.5332254767417908,0.7590383291244507,0.5253888368606567,0.7669681310653687,0.5324786305427551,0.7769637703895569
7,1772101556804,0.49248814582824707,0.8413560390472412,0.48398488759994507,0.8872528076171875,0.48415130376815796,0.8869357109069824,0.422191321849823,0.7605553865432739,0.4165044128894806,0.8200428485870361,0.44473570585250854,0.8920456171035767,0.41359052062034607,0.7294529676437378,0.4477400779724121,0.7290292978286743,0.40355777740478516,0.7373318076133728,0.42863720655441284,0.7259673476219177,0.4687555432319641,0.7334652543067932,0.4594644606113434,0.7645370960235596,0.4344157576560974,0.7668275833129883,0.47940337657928467,0.9714912176132202,0.4479716718196869,0.7664918303489685,0.44481247663497925,0.7560675740242004,0.43105727434158325,0.7566551566123962,0.5469833016395569,0.7699296474456787,0.5488063097000122,0.8268753886222839,0.5169152617454529,0.8973199129104614,0.5563153028488159,0.7388226389884949,0.5295817852020264,0.734484076499939,0.5623783469200134,0.7475841641426086,0.5451666116714478,0.733798623085022,0.5111724734306335,0.7363607287406921,0.5121383666992188,0.7701401114463806,0.5361491441726685,0.7753575444221497,0.5233148336410522,0.7734480500221252,0.5267102122306824,0.7617305517196655,0.5398187637329102,0.7638382911682129,0.4386337697505951,0.7602890729904175,0.4465644359588623,0.7599458694458008,0.4384264647960663,0.7508381009101868,0.4305112361907959,0.7605701684951782,0.4387474060058594,0.769721508026123,0.5325461626052856,0.7668159008026123,0.5402786731719971,0.7677537798881531,0.5328879952430725,0.7574540376663208,0.5247730016708374,0.765785276889801,0.5322185754776001,0.7761574983596802
8,1772101556837,0.4925692677497864,0.8405748009681702,0.48510682582855225,0.8872722387313843,0.48526838421821594,0.8870761394500732,0.4227888286113739,0.7603058815002441,0.417035847902298,0.8199669718742371,0.44469305872917175,0.8908931016921997,0.4132451117038727,0.7293009161949158,0.4476536214351654,0.7282252311706543,0.40322017669677734,0.7371644973754883,0.4283871650695801,0.7255058884620667,0.4687655568122864,0.7325094938278198,0.4602365791797638,0.7646219730377197,0.4352952539920807,0.7673524022102356,0.4788288474082947,0.9693797826766968,0.44893842935562134,0.766955554485321,0.4453336298465729,0.755287230014801,0.43155428767204285,0.7559970021247864,0.5471523404121399,0.7701115608215332,0.5485716462135315,0.8272061944007874,0.5166760087013245,0.8956762552261353,0.557117223739624,0.7388412952423096,0.5305730700492859,0.7341611981391907,0.5629066824913025,0.7476299405097961,0.5461462736129761,0.7336820363998413,0.5119619369506836,0.7358770966529846,0.5117636322975159,0.7701712250709534,0.5363324880599976,0.7753082513809204,0.5232759714126587,0.7732880115509033,0.5267826914787292,0.761134922504425,0.5402348041534424,0.763542652130127,0.4387584626674652,0.7594864368438721,0.4466242790222168,0.7590456008911133,0.43854832649230957,0.7498700022697449,0.4307314455509186,0.759811282157898,0.4388706684112549,0.7690673470497131,0.5322951078414917,0.7665725350379944,0.5400879383087158,0.7673912048339844,0.5325850248336792,0.7572240829467773,0.5245040059089661,0.7656683921813965,0.5320215821266174,0.7759019136428833
9,1772101556866,0.4924749732017517,0.8420983552932739,0.48656344413757324,0.8869471549987793,0.48660215735435486,0.8868911266326904,0.422179251909256,0.7609198093414307,0.41703253984451294,0.8206436038017273,0.4442089796066284,0.8912125825881958,0.4136302173137665,0.7301052808761597,0.4476487338542938,0.728593111038208,0.40368232131004333,0.737888753414154,0.42853882908821106,0.7262328863143921,0.4689655005931854,0.7324347496032715,0.4605623185634613,0.7652674913406372,0.4346073865890503,0.7679336071014404,0.47865569591522217,0.9717410802841187,0.4486362040042877,0.7674888372421265,0.44518885016441345,0.7554438710212708,0.4309658706188202,0.7562081217765808,0.5470457673072815,0.7692045569419861,0.5478990077972412,0.8279852271080017,0.5177802443504333,0.8965530395507812,0.5572482347488403,0.7391358017921448,0.531006932258606,0.7338088750839233,0.5628054738044739,0.7478228211402893,0.5464839935302734,0.7337778806686401,0.512359082698822,0.735134482383728,0.5110456347465515,0.7690654397010803,0.5359364748001099,0.775412917137146,0.5225284099578857,0.7731314897537231,0.5263316631317139,0.7599520683288574,0.5401598811149597,0.7624471783638,0.4389045536518097,0.7601699829101562,0.4469878077507019,0.759830117225647,0.4387616813182831,0.7505841255187988,0.43066510558128357,0.76043301820755,0.43893852829933167,0.7697504162788391,0.5325040221214294,0.7660966515541077,0.540656566619873,0.7670364379882812,0.5328142642974854,0.756266176700592,0.5242546796798706,0.765047013759613,0.5321977734565735,0.7759109139442444
