timestamp,AU12Mean,AU12Variance,AU12ActivationFrequency,AU15MeanAmplitude,AU4MeanActivation,AU4DurationRatio,AU1AU2PeakIntensity,AU20ActivationRate,LipCompressionFrequency,BlinkRate,BlinkClusterDensity,BaselineEyeOpenness,GazeShiftFrequency,EyeContactRatio,DownwardGazeFrequency,MeanHeadVelocity,HeadVelocityPeak,HeadMotionEnergy,LandmarkDisplacementMean,PostureRigidityIndex,OverallAUVariance,FacialEmotionalRange,FacialTransitionFrequency,NearZeroAUActivationRatio,MotionEnergyFloorScore,GestureFrequency,MicroMotionEnergy,ShoulderElevationIndex,ResponseLatencyMean,SpeechOnsetDelay,NodOnsetLatency,PauseDurationMean,ExtendedSilenceRatio,ReactionTimeInstabilityIndex
1773053736.8133912,0.5228385729365268,0,1.0,0.08155588468170978,0.7592052427793342,1.0,0.9966490644098234,1.0,0.0,0,0,0.1268428204914389,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773053737.7529905,0.544863403797837,0.0,1.0,0.08393587860778942,0.7663982049900477,1.0,0.9976543450868762,1.0,0.0,0.0,0.0,0.12478691611036025,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1773053737.813756,0.5543211321341363,0.0,1.0,0.08425041605013212,0.7695626952301757,1.0,0.9983580415608133,1.0,0.0,0.0,0.0,0.1234242723423843,0.36,1.0,1.0,0.03011787864925166,0.03657273565181549,0.1505893932462583,0.028607271506068073,0.2999511568227104,3.6381988085199296e-05,0.006607449258393072,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
1773053737.8730705,0.5553997946665397,0.0,1.0,0.08403543600770924,0.7696051515153768,1.0,0.9988506290925692,1.0,0.0,0.0,0.0,0.12245965047226083,0.352,0.9249999999999999,1.0,0.0283415538274036,0.03346073872708688,0.14170776913701802,0.02796272971091533,0.5099652556928482,7.765716943909098e-05,0.014069982240157985,0.0,0.0,0.5569999999999999,0.0,0.0028607271506068074,0.0,0.0,0.0,0.060021886825561525,0.005,0.5569999999999999,0.057926159746057235
1773053737.905042,0.5528796653840253,0.00018823817667098488,1.0,0.08427213074653984,0.7762523471497895,1.0,0.9991954403647985,1.0,0.0,0.0,0.0,0.12192411939446976,0.3964,0.8274999999999999,1.0,0.02523505008635071,0.031149500485052696,0.12617525043175357,0.025352494791642588,0.656970868589168,0.00010569949746982924,0.019617354087114444,0.0,0.0,0.5398999999999999,0.0,0.00624525909669852,0.0,0.0,0.0,0.10203720760345458,0.0085,0.5398999999999999,0.09212338538617587
1773053737.9370232,0.5510496986396463,0.00029600219227155064,1.0,0.08450893782373764,0.7802962125537681,1.0,0.9994368082553589,1.0,0.0,0.0,0.0,0.12145778407086769,0.39747999999999994,0.72925,1.0,0.025204378128385246,0.031624445656935646,0.12602189064192626,0.025556031283668873,0.7598714754112403,0.00011854879345985376,0.023500514379983968,0.0,0.0,0.49792999999999993,0.0,0.009287031128206523,0.0,0.0,0.0,0.13144793214797973,0.010950000000000001,0.49792999999999993,0.10897294240515887
1773053737.9689853,0.5471372874385543,0.00036245595896628304,1.0,0.08397461436969968,0.7785502525200817,1.0,0.9996057657787512,1.0,0.0,0.0,0.0,0.12100561528397095,0.3782359999999999,0.6390464285714285,1.0,0.023084208432067155,0.02843268016622021,0.1154210421603358,0.023300912320739255,0.8319082254480463,0.00012115394167794521,0.026218726584992635,0.0,0.0,0.4485509999999999,0.0,0.011874848154359309,0.0,0.0,0.0,0.15203543932914734,0.012665000000000001,0.4485509999999999,0.11465662007478256
1773053738.005132,0.5401454872429973,0.00042149830109936427,1.0,0.08340461819168085,0.7733257992482738,1.0,0.9997240360451258,1.0,0.0,0.0,0.0,0.12060845585134067,0.3504794857142856,0.5598325,1.0,0.01815692245999987,0.02251320565389789,0.09078461229999937,0.01812443859343853,0.8823348097170146,0.00011752692819598665,0.028121475128498698,0.0,0.0,0.3996999857142856,0.0,0.013917226834324406,0.0,0.0,0.0,0.16644669435596465,0.0138655,0.3996999857142856,0.11378751979994431
1773053738.0370755,0.5350263153871265,0.00046749125033646857,1.0,0.08290677456195523,0.7733872565662211,1.0,0.9998068252315879,1.0,0.0,0.0,0.0,0.12016392270835509,0.3203356399999999,0.4918827499999999,1.0,0.016467305762085115,0.02003527887571653,0.0823365288104256,0.016222207643595783,0.9176339653775327,0.00011240716919843666,0.029453399108952942,0.0,0.0,0.35478998999999994,0.0,0.01532595421676981,0.0,0.0,0.0,0.17653457287473678,0.01470585,0.35478998999999994,0.10928861947306445
1773053738.0689592,0.5303132826960677,0.0005046737055595969,1.0,0.08253030022645125,0.7723603082140958,1.0,0.9998647776621115,1.0,0.0,0.0,0.0,0.11960122155703726,0.2909016146666666,0.4343179249999999,1.0,0.016019183745322657,0.018951668848446825,0.08009591872661329,0.01576798055766869,0.9423430384071059,0.0001090944948052517,0.03038574589527091,0.0,0.0,0.3150196596666666,0.0,0.016232370813407816,0.0,0.0,0.0,0.18359608783787726,0.015294095,0.3150196596666666,0.1030623673322793
