timestamp,AU12Mean,AU12Variance,AU12ActivationFrequency,AU15MeanAmplitude,AU4MeanActivation,AU4DurationRatio,AU1AU2PeakIntensity,AU20ActivationRate,LipCompressionFrequency,BlinkRate,BlinkClusterDensity,BaselineEyeOpenness,GazeShiftFrequency,EyeContactRatio,DownwardGazeFrequency,MeanHeadVelocity,HeadVelocityPeak,HeadMotionEnergy,LandmarkDisplacementMean,PostureRigidityIndex,OverallAUVariance,FacialEmotionalRange,FacialTransitionFrequency,NearZeroAUActivationRatio,MotionEnergyFloorScore,GestureFrequency,MicroMotionEnergy,ShoulderElevationIndex,ResponseLatencyMean,SpeechOnsetDelay,NodOnsetLatency,PauseDurationMean,ExtendedSilenceRatio,ReactionTimeInstabilityIndex
1772781664.8889549,0.5137249872945222,0,1.0,0.07877854614608351,0.7879762822642372,1.0,1.0,1.0,0.0,0,0,0.07607067869095761,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772781664.9247093,0.5157332733024588,0.0,1.0,0.07960224671080002,0.7837668633085075,1.0,1.0,1.0,0.0,0.0,0.0,0.07758221654182985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1772781664.9508083,0.5158538558478122,0.0,1.0,0.07972613257417069,0.7815008788439335,1.0,1.0,1.0,0.0,0.0,0.0,0.07802123666588781,0.0,0.0,0.0,0.000482098456634897,0.0006844658386011406,0.002410492283174485,0.00036951596158131403,0.2999999033583489,3.0249095172553413e-07,0.0006024858023809698,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
1772781664.9869106,0.516031824759509,0.0,1.0,0.07956629847802621,0.7780803452799876,1.0,1.0,1.0,0.0,0.0,0.0,0.07833852085427848,0.0,0.0,0.0,0.000847970972378284,0.0011756792394695236,0.00423985486189142,0.0006349820284999282,0.5099998932264096,4.977381381113622e-07,0.0010604006276536714,0.0,0.0,0.657,0.0,3.6951596158131405e-05,0.0,0.0,0.0,0.0,0.0,0.657,6.992115703496893e-06
1772781665.018757,0.5185918242148921,4.367109356013636e-06,1.0,0.08014069572274066,0.7752607500427736,1.0,1.0,1.0,0.0,0.0,0.0,0.0782299592638873,0.0,0.0,0.0,0.0009207450814390332,0.0014989857798931563,0.004603725407195166,0.0007455384376238927,0.656999786425114,6.113318057968709e-07,0.0014343316788536196,0.0,0.0,0.7599,0.0,0.00010120346656678514,0.0,0.0,0.0,0.0,0.0,0.7599,1.1341673940137297e-05
1772781665.0508184,0.5199375415167233,7.663931676801274e-06,1.0,0.08049905588204502,0.7761203659651105,1.0,1.0,1.0,0.0,0.0,0.0,0.07798939337030766,0.0,0.0,0.0,0.0009253936622394436,0.0014324094458186705,0.004626968311197218,0.0007835514856229893,0.7598998365094166,1.1470877289236178e-06,0.0024640832513085137,0.0,0.0,0.8319300000000001,0.0,0.00017584461225905767,0.0,0.0,0.0,0.0,0.0,0.8319300000000001,1.2811052112169817e-05
1772781665.0870929,0.5216028157062663,1.0830904189298497e-05,1.0,0.08059302642314659,0.776728410517471,1.0,1.0,1.0,0.0,0.0,0.0,0.07747490133088897,0.0,0.0,0.0,0.000973811642724722,0.0016832220745601578,0.004869058213623609,0.0008141347515427818,0.8319297469723669,2.0524896630791808e-06,0.0035886245425762976,0.0,0.0,0.8823509999999999,0.0,0.00024977062424774656,0.0,0.0,0.0,0.0,0.0,0.8823509999999999,1.2872512325395745e-05
1772781665.1188884,0.520072607290085,1.276132995142382e-05,1.0,0.08059735263420043,0.7763477506088328,1.0,1.0,1.0,0.0,0.0,0.0,0.07683792629904568,0.0,0.0,0.0,0.0010537103746226693,0.0016278739097080734,0.005268551873113346,0.0008536456888790019,0.8823507981424473,3.410502680433079e-06,0.004875385703326643,0.0,0.0,0.9176456999999998,0.0,0.00031831326546788994,0.0,0.0,0.0,0.0,0.0,0.9176456999999998,1.2899047638721865e-05
1772781665.150733,0.5239039737271464,1.877738363974789e-05,1.0,0.08124855113905342,0.778107360388553,1.0,1.0,1.0,0.0,0.0,0.0,0.07634720007160835,0.0,0.0,0.0,0.001074559956979995,0.0016027013784656512,0.005372799784899974,0.000903656722115247,0.9176455303490423,4.356951118443168e-06,0.005776118515851884,0.0,0.0,0.9423519899999997,0.0,0.0003803705990931445,0.0,0.0,0.0,0.0,0.0,0.9423519899999997,1.2417502553483779e-05
1772781665.1887133,0.5221961191742864,2.2217599084792212e-05,1.0,0.08148585650989863,0.7784489873533885,1.0,1.0,1.0,0.0,0.0,0.0,0.07593951565171127,0.0,0.0,0.0,0.0010581673122703732,0.0016321307026045434,0.005290836561351866,0.0009128038324319324,0.9423518089562156,5.943401423852616e-06,0.007096978890883567,0.0,0.0,0.9596463929999997,0.0,0.00043642692189403964,0.0,0.0,0.0,0.0,0.0,0.9596463929999997,1.1689911288064004e-05
