timestamp,S_AU12Mean,S_AU12Variance,S_AU12ActivationFrequency,S_AU15MeanAmplitude,S_AU4MeanActivation,S_AU4DurationRatio,S_AU1AU2PeakIntensity,S_AU20ActivationRate,S_LipCompressionFrequency,S_BlinkRate,S_BlinkClusterDensity,S_BaselineEyeOpenness,S_GazeShiftFrequency,S_EyeContactRatio,S_DownwardGazeFrequency,S_MeanHeadVelocity,S_HeadVelocityPeak,S_HeadMotionEnergy,S_LandmarkDisplacementMean,S_PostureRigidityIndex,S_OverallAUVariance,S_FacialEmotionalRange,S_FacialTransitionFrequency,S_NearZeroAUActivationRatio,S_MotionEnergyFloorScore,S_GestureFrequency,S_MicroMotionEnergy,S_ShoulderElevationIndex,S_ResponseLatencyMean,S_SpeechOnsetDelay,S_NodOnsetLatency,S_PauseDurationMean,S_ExtendedSilenceRatio,S_ReactionTimeInstabilityIndex
1772734915.9198492,0.5239576633141058,0,1.0,0.0769288588716499,0.757786456663306,1.0,0.9942373243191199,1.0,0.0,0,0,0.05614892965345611,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772734915.9549427,0.5202443534997145,0.0,1.0,0.07676763743333621,0.7591808554843806,1.0,0.9953998595458584,1.0,0.0,0.0,0.0,0.05339616741501519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1772734915.9785852,0.5270281708715848,0.0,1.0,0.07730543225138989,0.762359984636617,1.0,0.9967799016821008,1.0,0.0,0.0,0.0,0.05264538798380514,0.0,1.0,0.0,0.0013855128576398274,0.0018136890610648611,0.006927564288199137,0.0013105875914674102,0.29999927216791017,1.0341502333240612e-06,0.0011139929443173657,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
1772734916.0105424,0.5221331354984046,0.0,1.0,0.07716551616976244,0.7674305619790494,1.0,0.9977459311774706,1.0,0.0,0.0,0.0,0.05443939130142507,0.0,0.9249999999999999,0.0,0.0019950058174094715,0.0030658066111918067,0.009975029087047359,0.002275737873956401,0.5099989287528957,3.0318006490961497e-06,0.0028149402725832404,0.0,0.0,0.657,0.0,0.000131058759146741,0.0,0.0,0.0,0.0,0.0,0.657,9.834415270404406e-06
1772734916.0423737,0.5222167284928286,4.0474132684844705e-05,1.0,0.07720577523817485,0.7685320482152587,1.0,0.9984221518242293,1.0,0.0,0.0,0.0,0.05759045117528802,0.0,0.8274999999999999,0.0,0.003010354874356156,0.0041345475913495446,0.01505177437178078,0.0032739572706672144,0.6569990041193401,3.999034861866205e-06,0.004005603402369353,0.0,0.0,0.7599,0.0,0.0003607155413095045,0.0,0.0,0.0,0.0,0.0,0.7599,1.3887265721403232e-05
1772734916.078559,0.5237453004483381,6.310550399404822e-05,1.0,0.0777934524764249,0.7661360355268372,1.0,0.9988955062769604,1.0,0.0,0.0,0.0,0.06145058043103421,0.0,0.72925,0.0,0.0033520385183033827,0.00453503195529685,0.016760192591516915,0.0038832805881921263,0.7598989074817758,4.3613970167240984e-06,0.004839067593219632,0.0,0.0,0.77193,0.0,0.0006641178430821146,0.0,0.0,0.0,0.0,0.01,0.77193,1.5117500766431625e-05
1772734916.1107793,0.5261349334768135,7.667931599229841e-05,1.0,0.07813194708014982,0.768218790362225,1.0,0.9992268543938723,1.0,0.0,0.0,0.0,0.06524664919700607,0.0,0.6390464285714285,0.0,0.003170686759627517,0.004424911458289725,0.015853433798137587,0.0038446830178474377,0.8319289461949801,4.371205341485527e-06,0.005422492526814827,0.0,0.0,0.7403509999999999,0.0,0.0010020606563716377,0.0,0.0,0.0,0.0,0.017,0.7403509999999999,1.638010875460433e-05
1772734916.1422923,0.5247932650462467,8.235704625798844e-05,1.0,0.07819237665414179,0.7684944367705784,1.0,0.9994587980757106,1.0,0.0,0.0,0.0,0.0687644213587014,0.0,0.5598325,0.0,0.002936563234583102,0.0038693346422766753,0.014682816172915511,0.003334570435179616,0.8823502518633963,4.501690672583802e-06,0.005830889980331463,0.0,0.0,0.6896742714285713,0.0,0.0013266530169800286,0.0,0.0,0.0,0.0,0.021900000000000003,0.6896742714285713,1.6307161177383213e-05
1772734916.1742713,0.5252608780088736,8.330500353820982e-05,1.0,0.07792792419397926,0.7685534163774246,1.0,0.9996211586529973,1.0,0.0,0.0,0.0,0.07192571163186438,0.0,0.4918827499999999,0.0,0.0029052856305108073,0.004063084590884276,0.014526428152554036,0.002956658517330589,0.9176448492347575,4.456654237238447e-06,0.006116768197793108,0.0,0.0,0.6327719899999998,0.0,0.0016007627410351527,0.0,0.0,0.0,0.0,0.025330000000000002,0.6327719899999998,1.5568015232379683e-05
1772734916.2059722,0.5287525171301787,8.570031426796218e-05,1.0,0.07853158671014823,0.7688869408781568,1.0,0.999734811057098,1.0,0.0,0.0,0.0,0.0749260388273089,0.0,0.4343179249999999,0.0,0.002812915626774508,0.0038078773560971486,0.01406457813387254,0.0027923878378086422,0.9423513085540257,4.344905634954365e-06,0.0063168829500162595,0.0,0.0,0.5762737263333332,0.0,0.0018165164285459667,0.0,0.0,0.0,0.0,0.027731,0.5762737263333332,1.4532820001547172e-05
1772734916.2420194,0.5271823978063213,8.498916155755173e-05,1.0,0.07860194153934204,0.7690832379654928,1.0,0.9998143677399687,1.0,0.0,0.0,0.0,0.07742124589287663,0.0,0.3858407293181817,0.0,0.002800245410835001,0.0037101518501024056,0.014001227054175001,0.0027101881974747393,0.9596458445572805,4.767914871360251e-06,0.006974267154150622,0.0,0.0,0.5233916084333332,0.0,0.00198171739395566,0.0,0.0,0.0,0.0,0.0294117,0.5233916084333332,1.3404578998312947e-05
1772734916.2742374,0.5257587143793535,8.260410371751758e-05,1.0,0.0788686960509977,0.7676391741494337,1.0,0.999870057417978,1.0,0.0,0.0,0.0,0.07962962484880708,0.0,0.34508851052272715,0.0,0.003014685477951993,0.003968346071745402,0.015073427389759964,0.0028832183318687997,0.9717515735882623,5.095347044614664e-06,0.007434436097044677,0.0,0.0,0.4754650349942423,0.0,0.0021067126665850755,0.0,0.0,0.0,0.0,0.03058819,0.4754650349942423,1.2780662786427397e-05
1772734916.3059735,0.5262908849563391,7.92809852086755e-05,1.0,0.07888669575066437,0.7661752157158495,1.0,0.9999090401925845,1.0,0.0,0.0,0.0,0.0814939166390454,0.0,0.3107927265966782,0.0,0.0031076157034461795,0.004394808990224446,0.015538078517230894,0.0029683604825970276,0.9802257453376317,5.204870046932195e-06,0.007756554357070514,0.0,0.0,0.43282552449596956,0.0,0.002206330608154377,0.0,0.0,0.0,0.0,0.031411733,0.43282552449596956,1.203506168905621e-05
1772734916.3381758,0.5255079753852242,7.54744376058556e-05,1.0,0.07869554208150659,0.7627521584214949,1.0,0.999936328134809,1.0,0.0,0.0,0.0,0.08318907818201449,0.0,0.281840622903389,0.0,0.003190471692687851,0.00445409925462748,0.015952358463439252,0.0030051179046078347,0.9861578393542344,5.204971940707894e-06,0.0079820371390886,0.0,0.0,0.395285559454871,0.0,0.002288284429040141,0.0,0.0,0.0,0.0,0.031988213099999996,0.395285559454871,1.1261059291267667e-05
1772734916.3701284,0.5221782453878536,7.364665464780719e-05,1.0,0.07831251470771806,0.7639150831695343,1.0,0.9999554296943662,1.0,0.0,0.0,0.0,0.08458748977830402,0.0,0.2572884360323723,0.0,0.0028033156586861445,0.0037669106886476255,0.01401657829343072,0.002681455813466389,0.9903104631575894,5.101236978951088e-06,0.008139875086501262,0.0,0.0,0.3624141773326954,0.0,0.0023569151299494807,0.0,0.0,0.0,0.0,0.03239174917,0.3624141773326954,1.0501077607162155e-05
1772734916.4062514,0.5315247387092017,8.571151827101097e-05,1.0,0.07939209091887978,0.7611463746239064,1.0,0.9999688007860563,1.0,0.0,0.0,0.0,0.08586339375571445,0.0,0.23635190522266059,0.0,0.0027364864425579332,0.00378929408055538,0.013682432212789666,0.002669501556426145,0.9932171502671463,5.072689618067487e-06,0.008250361649690124,0.0,0.0,0.3336899241328868,0.0,0.002408244668213921,0.0,0.0,0.0,0.0,0.032674224418999996,0.3336899241328868,9.783085887755906e-06
1772734916.4382696,0.5366331317272379,0.00010039212027396712,1.0,0.07969652971567909,0.759625443686514,1.0,0.9999781605502394,1.0,0.0,0.0,0.0,0.0869469102571973,0.0,0.21838751012645063,0.0,0.002913438147605348,0.00407290907225019,0.01456719073802674,0.0029386666177376366,0.9952512325878571,5.76665699020226e-06,0.009159368717629233,0.0,0.0,0.30858294689302074,0.0,0.002446828244353939,0.0,0.0,0.0,0.0,0.03287195709329999,0.30858294689302074,9.411094157303436e-06
1772734916.4702775,0.5287000305437267,0.00011318681721928833,1.0,0.07918278933627801,0.7589373038694505,1.0,0.9999847123851675,1.0,0.0,0.0,0.0,0.08793623499943558,0.0,0.20287125708851542,0.0,0.0030854494146457575,0.004069715477109998,0.015427247073228786,0.002935936247902035,0.9966758038463863,8.30481323964903e-06,0.011328191570597477,0.0,0.0,0.28659629811923215,0.0,0.0024809275128706045,0.0,0.0,0.0,0.0,0.033010369965309996,0.28659629811923215,8.993451788283098e-06
1772734916.5026867,0.5257224653909732,0.00012080453794333113,1.0,0.07908720916324564,0.7620223206781299,1.0,0.9999892986696173,1.0,0.0,0.0,0.0,0.08894691854561383,0.0,0.18937830101459235,0.0,0.002853962436562292,0.004077002657437023,0.01426981218281146,0.0030094770580682403,0.9976726800599044,9.972825062315085e-06,0.012846367567675248,0.0,0.0,0.26728407535012916,0.0,0.0025110543970849235,0.0,0.0,0.0,0.0,0.033107258975716994,0.26728407535012916,8.56216095714329e-06
1772734916.534391,0.5252904405926794,0.0001241108952266419,1.0,0.07883124358380914,0.7601315009193982,1.0,0.999992509068732,1.0,0.0,0.0,0.0,0.08991415062188599,0.0,0.17756481071021463,0.0,0.0028034585602509264,0.0038841035439948026,0.01401729280125463,0.003159631421808623,0.9983707124505952,1.092268674387767e-05,0.013909090765629687,0.0,0.0,0.2502567474819325,0.0,0.0025389031096846827,0.0,0.0,0.0,0.0,0.033175081283001895,0.2502567474819325,8.134342290127078e-06
1772734916.5703127,0.5288939600268445,0.00012624692352016363,1.0,0.07928720369943541,0.7605697631711803,1.0,0.9999947563481124,1.0,0.0,0.0,0.0,0.09076374510772521,0.0,0.16715251035429307,0.0,0.0030905628721108586,0.004206112040481344,0.01545281436055429,0.003287146864556987,0.9988592699714332,1.1397431587929724e-05,0.014652997004197796,0.0,0.0,0.23517972323735273,0.0,0.0025667334282453813,0.0,0.0,0.0,0.0,0.03322255689810132,0.23517972323735273,7.729023126726467e-06
1772734916.6023183,0.5330689879705733,0.00012935578995854248,1.0,0.07963774178864469,0.7606115327729717,1.0,0.9999963294436787,1.0,0.0,0.0,0.0,0.09150956089113133,0.0,0.15791584815709606,0.0,0.0031226379543167386,0.004332131257610091,0.015613189771583689,0.0031193528629713486,0.999201182466251,1.1668800637213177e-05,0.01517373137119547,0.0,0.0,0.22176866340900403,0.0,0.002595578594471251,0.0,0.0,0.0,0.0,0.033255789828670924,0.22176866340900403,7.5259301091748565e-06
1772734916.6347425,0.5362484576159329,0.00013306128280262232,1.0,0.0793915559109168,0.7625402509229955,1.0,0.999997430610575,1.0,0.0,0.0,0.0,0.09227009051658874,0.0,0.14967152849257592,0.0,0.0030018844810546477,0.004159211888078352,0.015009422405273237,0.003261445472813108,0.9994407039037936,1.2324472713205532e-05,0.01553824542809384,0.0,0.0,0.20978351893175734,0.0,0.002621994786474447,0.0,0.0,0.0,0.0,0.033279052880069646,0.20978351893175734,7.2866669382860585e-06
1772734916.6663277,0.5337927379820251,0.0001338837906179762,1.0,0.07930802855253352,0.757705787533375,1.0,0.9999982014274025,1.0,0.0,0.0,0.0,0.09308139874508457,0.0,0.14227006994480315,0.0,0.003800576875454295,0.00551967732433405,0.019002884377271472,0.0037688298913488554,0.999607671253409,1.3810399384927932e-05,0.0157934052679227,0.0,0.0,0.1990223762957084,0.0,0.002648022810941874,0.0,0.0,0.0,0.0,0.033295337016048754,0.1990223762957084,7.027503891031726e-06
1772734916.69822,0.5339268984815233,0.00013326651121705626,1.0,0.07921185257278571,0.7591632655008393,1.0,0.9999987409991817,1.0,0.0,0.0,0.0,0.09367853632359649,0.0,0.1355890489613622,0.0,0.004144288372955584,0.005619551970565008,0.020721441864777916,0.0040892541164904445,0.9997251904485674,1.5214039411750441e-05,0.015972017155802903,0.0,0.0,0.18931566340699585,0.0,0.0026794933658605266,0.0,0.0,0.0,0.0,0.03330673591123413,0.18931566340699585,6.772644449062559e-06
1772734916.7346325,0.5269573001118772,0.00013476372788582983,1.0,0.07818227926470452,0.758383851362727,1.0,0.9999991186994273,1.0,0.0,0.0,0.0,0.09412081668753156,0.0,0.12952771888833814,0.0,0.005303283896487862,0.006669403263753121,0.02651641948243931,0.005323208378598903,0.9998075004739138,1.6507306854067583e-05,0.016097045477319046,0.0,0.0,0.18052096438489706,0.0,0.0027175587077734203,0.0,0.0,0.0,0.0,0.03331471513786389,0.18052096438489706,6.520819119036761e-06
1772734916.7686398,0.5302602997606178,0.00013541415443969502,1.0,0.07909401450603906,0.7609700674930606,1.0,0.999999383089599,1.0,0.0,0.0,0.0,0.09450057718321499,0.0,0.12400273655517002,0.0,0.006806373387746875,0.00843434494560482,0.034031866938734376,0.006938260169051653,0.9998646023255107,1.718947566926628e-05,0.016184565302380344,0.0,0.0,0.1725185212232741,0.0,0.0027732447994935467,0.0,0.0,0.0,0.0,0.03332030059650472,0.1725185212232741,6.455856946125531e-06
1772734916.7980096,0.5278579138912508,0.00013474765519274343,1.0,0.07840706917314626,0.7554125664683892,1.0,0.9999995681627192,1.0,0.0,0.0,0.0,0.09481352642378446,0.0,0.11894477273147615,0.0,0.008003253246744701,0.00964642473584008,0.04001626623372351,0.008230988500960478,0.9999047876991267,1.754692655370812e-05,0.016245829179923253,0.0,0.0,0.1652074093007363,0.0,0.0028570592987592403,0.0,0.0,0.0,0.0,0.033324210417553304,0.1652074093007363,6.359886485744935e-06
1772734916.8302155,0.5262541785951751,0.00013318542192984983,1.0,0.07899955743757774,0.7553225568444357,1.0,0.9999996977139034,1.0,0.0,0.0,0.0,0.09498165082211127,0.0,0.114295823670654,0.0,0.009588369631035099,0.011694108204641226,0.0479418481551755,0.009833459966930863,0.9999306153914873,1.7601608769899206e-05,0.01628871389420329,0.0,0.0,0.15850232936765826,0.0,0.002971211898644311,0.0,0.0,0.0,0.0,0.033326947292287315,0.15850232936765826,6.339357152311722e-06
1772734916.8622155,0.5254262076304153,0.00013096291650836867,1.0,0.07981293561027981,0.757114769682147,1.0,0.9999997883997322,1.0,0.0,0.0,0.0,0.09510057015923519,0.0,0.1100070765694578,0.0,0.010149402478566681,0.012053174839077755,0.05074701239283341,0.01077549322667484,0.9999507951378866,1.747203867662945e-05,0.01631873319419932,0.0,0.0,0.15233094090218835,0.0,0.0031193520841006333,0.0,0.0,0.0,0.0,0.03332886310460112,0.15233094090218835,6.258627167381961e-06
1772734916.8982208,0.5270835966189752,0.00012830112428323352,1.0,0.08058313249571374,0.7579170948760139,1.0,0.9999998518798126,1.0,0.0,0.0,0.0,0.0952365086316554,0.0,0.10603721166313657,0.0,0.009700373642187706,0.012295752870621094,0.04850186821093854,0.010590672992471822,0.9999628156546174,1.724959529188884e-05,0.016339746704196537,0.0,0.0,0.14663165863153185,0.0,0.0032961550210184867,0.0,0.0,0.0,0.0,0.03333020417322078,0.14663165863153185,6.141949150563234e-06
1772734916.9306004,0.5247346261428792,0.00012592848231662133,1.0,0.08095419874944398,0.759134652530455,1.0,0.9999998963158687,1.0,0.0,0.0,0.0,0.09537157865722946,0.0,0.10235104816419559,0.0,0.009565467384146382,0.012256104714630156,0.04782733692073192,0.010197325602741985,0.9999732565301138,1.6932863736410384e-05,0.01635445616119459,0.0,0.0,0.14135183846142713,0.0,0.003486516861880129,0.0,0.0,0.0,0.0,0.033331142921254546,0.14135183846142713,6.120662794222796e-06
1772734916.9625194,0.5221581242017392,0.00012428077256535717,1.0,0.08059369353854838,0.7592439390855669,1.0,0.999999927421108,1.0,0.0,0.0,0.0,0.09554255920726036,0.0,0.09891846098766417,0.0,0.00909716740092903,0.011132634160934709,0.045485837004645154,0.009684209576518322,0.9999812141285942,1.6622962744380444e-05,0.016364752781093225,0.0,0.0,0.13644628692299898,0.0,0.0036785198171600106,0.0,0.0,0.0,0.0,0.03333180004487818,0.13644628692299898,6.0475181672317606e-06
1772734916.9948869,0.5153484342655869,0.0001285679315126299,1.0,0.08039350301852127,0.7599039878419791,1.0,0.9999999491947755,1.0,0.0,0.0,0.0,0.09579039075131349,0.0,0.09571351092665904,0.0,0.008526638271344885,0.01050241166573038,0.04263319135672443,0.008881044373723456,0.9999861892464597,1.6494447850314933e-05,0.01637196041502227,0.0,0.0,0.13187603720973565,0.0,0.0038634462755259757,0.0,0.0,0.0,0.0,0.03333226003141473,0.13187603720973565,5.945493912023565e-06
1772734917.0264647,0.5203399620558369,0.00013065951702307746,1.0,0.08130473299885577,0.7635483916485917,1.0,0.9999999644363429,1.0,0.0,0.0,0.0,0.09601596492136028,0.0,0.09271374336294705,0.0,0.0076397307001972465,0.009287925615441436,0.03819865350098623,0.008079305900524407,0.99999021215189,1.7452950880138156e-05,0.01784578152901091,0.0,0.0,0.12760734369387378,0.0,0.004033360411341065,0.0,0.0,0.0,0.0,0.033332582021990305,0.12760734369387378,5.822602346206376e-06
1772734917.0628319,0.5178368130072792,0.00013266814476870685,1.0,0.0819203876827352,0.7664374073916228,1.0,0.99999997510544,1.0,0.0,0.0,0.0,0.09621593591751482,0.0,0.08989962035406293,0.0,0.006907704602277662,0.008324361266598664,0.03453852301138831,0.007412536961820552,0.9999929705572148,1.8302201242004908e-05,0.018877456308802956,0.0,0.0,0.12361085487142592,0.0,0.004183581556459754,0.0,0.0,0.0,0.0,0.03333280741539321,0.12361085487142592,5.696280645187487e-06
1772734917.095064,0.5209045085343196,0.00013299499764968982,1.0,0.08256769081985126,0.7692549145277481,1.0,0.999999982573808,1.0,0.0,0.0,0.0,0.09641674865567963,0.0,0.08725405857216838,0.0,0.006523388467959791,0.007811973569869494,0.032616942339798956,0.006743499145956311,0.9999947714750747,1.9351469047217514e-05,0.01959962865465739,0.0,0.0,0.11986093174333148,0.0,0.004312723353043535,0.0,0.0,0.0,0.0,0.03333296519077525,0.11986093174333148,5.683039189162355e-06
1772734917.1267395,0.5233591801531655,0.00013223974611905576,1.0,0.08325578352217936,0.7680913932041407,1.0,0.9999999878016654,1.0,0.0,0.0,0.0,0.0966033645465178,0.0,0.08476205152683364,0.0,0.005761843362185887,0.0072856688713737495,0.028809216810929433,0.005579926950249741,0.999995965613984,2.0144676937312102e-05,0.020105149296755494,0.0,0.0,0.11633508465276447,0.0,0.004420388380389079,0.0,0.0,0.0,0.0,0.03333307563354267,0.11633508465276447,5.628129647456977e-06
1772734917.158664,0.5273808578058147,0.0001315585556506595,1.0,0.08376561844199365,0.7719938689924707,1.0,0.9999999914611657,1.0,0.0,0.0,0.0,0.09675372703157455,0.0,0.08241035914570663,0.0,0.00500839751796262,0.006623423437299561,0.0250419875898131,0.004965302925089333,0.9999968175016576,2.058919696507001e-05,0.020459013746224164,0.0,0.0,0.11301350662535617,0.0,0.004502924848262969,0.0,0.0,0.0,0.0,0.03333315294347987,0.11301350662535617,5.552509992081264e-06
1772734917.1965456,0.5248129196540665,0.00013052493214275976,1.0,0.08327571504926819,0.7734870516721967,1.0,0.9999999940228159,1.0,0.0,0.0,0.0,0.09689440182355749,0.0,0.08018725140199463,0.0,0.004619600418809539,0.006839567913621509,0.023098002094047696,0.0045270281425132475,0.9999962621163323,2.0745452432459697e-05,0.020706718860852236,0.0,0.0,0.10987868540698008,0.0,0.004562775706429465,0.0,0.0,0.0,0.0,0.03333320706043591,0.10987868540698008,5.460837781639861e-06
1772734917.2266972,0.5294172369167215,0.00013025680170639298,1.0,0.08373477422657992,0.774772345156495,1.0,0.9999999958159711,1.0,0.0,0.0,0.0,0.09698555081317738,0.0,0.07808229549359136,0.0,0.004466710167819788,0.006374379341725489,0.022333550839098944,0.004338274501440593,0.99999725901152,2.0710105222994014e-05,0.020880112441091885,0.0,0.0,0.10691507978488606,0.0,0.004603355810398727,0.0,0.0,0.0,0.0,0.033333244942305135,0.10691507978488606,5.5653534901216565e-06
1772734917.258368,0.5296158731237548,0.00012923086161435715,1.0,0.08349058925189619,0.7756686890202119,1.0,0.9999999970711797,1.0,0.0,0.0,0.0,0.09706607334148351,0.0,0.07608617827408537,0.0,0.004484841528757921,0.006270675454522148,0.022424207643789607,0.004269310059435731,0.9999976004817261,2.0610979779505735e-05,0.021001487947259638,0.0,0.0,0.10410884853234706,0.0,0.004629129432799993,0.0,0.0,0.0,0.0,0.033333271459613595,0.10410884853234706,5.643778864627055e-06
1772734917.2899497,0.5286694631737664,0.00012762796089933585,1.0,0.0837633264456262,0.7752161738032285,1.0,0.9999999979498257,1.0,0.0,0.0,0.0,0.09713336335321442,0.0,0.0741905573499993,0.0,0.005037986834895715,0.0068315783245615335,0.025189934174478575,0.005060254924253032,0.9999978133413133,2.0476318152077662e-05,0.021086450801577068,0.0,0.0,0.1014476225440715,0.0,0.004644171269726351,0.0,0.0,0.0,0.0,0.033333290021729516,0.1014476225440715,5.663185926038664e-06
1772734917.3224277,0.5210475654159131,0.0001292944242540889,1.0,0.08317464199622163,0.7778811724284685,1.0,0.999999998564878,1.0,0.0,0.0,0.0,0.09719277356528047,0.0,0.07238793559954496,0.0,0.006609637924096799,0.0089500667879681,0.03304818962048399,0.006555669537330187,0.9999961095706402,2.0279544376056044e-05,0.021145924799599265,0.0,0.0,0.0989203125250361,0.0,0.004657358597679675,0.0,0.0,0.0,0.0,0.03333330301521066,0.0989203125250361,5.643907195579798e-06
1772734917.3582969,0.5188824775069805,0.00013055166635114876,1.0,0.08352476067624308,0.7790921007751169,1.0,0.9999999989954145,1.0,0.0,0.0,0.0,0.0972404617176834,0.0,0.07067155491968147,0.0,0.007531219556037241,0.010142725368249433,0.0376560977801862,0.007434903449879774,0.9999947124622282,2.019458855895316e-05,0.021187556598214807,0.0,0.0,0.09651694604025253,0.0,0.004679322957981725,0.0,0.0,0.0,0.0,0.03333331211064746,0.09651694604025253,5.591489852738026e-06
1772734917.3902767,0.515425204187434,0.0001327335731388402,1.0,0.08346915952752984,0.7792030275720756,1.0,0.9999999992967901,1.0,0.0,0.0,0.0,0.09727900986930511,0.0,0.06903530583508137,0.0,0.007577033112832778,0.009881371785165193,0.03788516556416389,0.007494047464838838,0.9999955614679963,2.035444304844283e-05,0.021216698857245683,0.0,0.0,0.09422852889484344,0.0,0.004712726878978893,0.0,0.0,0.0,0.0,0.03333331847745322,0.09422852889484344,5.587932081806356e-06
1772734917.4222398,0.5171281811456913,0.00013349711640854602,1.0,0.08393229192092208,0.780460308687819,1.0,0.9999999995077531,1.0,0.0,0.0,0.0,0.09732064911530636,0.0,0.06747365025476972,0.0,0.007517749342987712,0.009544629161610814,0.03758874671493856,0.007408622133085588,0.9999964436594274,2.1054643628024936e-05,0.021237098438567296,0.0,0.0,0.09204692674812953,0.0,0.004753740350439083,0.0,0.0,0.0,0.0,0.03333332293421726,0.09204692674812953,5.55155043168766e-06
1772734917.454203,0.5141918901957026,0.00013516398378583526,1.0,0.08364597040200676,0.7796610054553003,1.0,0.9999999996554272,1.0,0.0,0.0,0.0,0.09734882823764068,0.0,0.0659815551783388,0.0,0.0074603158022331665,0.009179024945158024,0.037301579011165834,0.00747659662544216,0.9999973820964969,2.1874381527248272e-05,0.021251378145492425,0.0,0.0,0.08996476361730768,0.0,0.004798784995456362,0.0,0.0,0.0,0.0,0.03333332605395208,0.08996476361730768,5.493675040215135e-06
1772734917.486201,0.5226520710611084,0.0001373054653680426,1.0,0.08368393115325258,0.7775363659631368,1.0,0.9999999997587989,1.0,0.0,0.0,0.0,0.0973315650343199,0.0,0.06455443556361266,0.0,0.007617269557337866,0.008929619891060812,0.03808634778668933,0.007409435848005531,0.9999981501195552,2.310399426446524e-05,0.021608337161305308,0.0,0.0,0.08797533453211537,0.0,0.0048463956685826995,0.0,0.0,0.0,0.0,0.033333328237766455,0.08797533453211537,5.421998002642187e-06
1772734917.522267,0.5219899198740481,0.00013808927537616576,1.0,0.08379117197908914,0.7756470686314063,1.0,0.9999999998311593,1.0,0.0,0.0,0.0,0.09729793795025905,0.0,0.06318810489452886,0.0,0.008126433395718832,0.009263076773074587,0.04063216697859417,0.007840818907953307,0.9999984386807542,2.3851598257661912e-05,0.021858208472374324,0.0,0.0,0.0860725300908481,0.0,0.004894735070029063,0.0,0.0,0.0,0.0,0.03333332976643652,0.0860725300908481,5.341548960408885e-06
