timestamp,S_AU12Mean,S_AU12Variance,S_AU12ActivationFrequency,S_AU15MeanAmplitude,S_AU4MeanActivation,S_AU4DurationRatio,S_AU1AU2PeakIntensity,S_AU20ActivationRate,S_LipCompressionFrequency,S_BlinkRate,S_BlinkClusterDensity,S_BaselineEyeOpenness,S_GazeShiftFrequency,S_EyeContactRatio,S_DownwardGazeFrequency,S_MeanHeadVelocity,S_HeadVelocityPeak,S_HeadMotionEnergy,S_LandmarkDisplacementMean,S_PostureRigidityIndex,S_OverallAUVariance,S_FacialEmotionalRange,S_FacialTransitionFrequency,S_NearZeroAUActivationRatio,S_MotionEnergyFloorScore,S_GestureFrequency,S_MicroMotionEnergy,S_ShoulderElevationIndex,S_ResponseLatencyMean,S_SpeechOnsetDelay,S_NodOnsetLatency,S_PauseDurationMean,S_ExtendedSilenceRatio,S_ReactionTimeInstabilityIndex
1772738595.0316355,0.5278679218655069,0,1.0,0.07748799333603726,0.791462929523843,1.0,1.0,1.0,0.0,0,0,0.04816882580218755,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772738595.0643528,0.5219418292291002,0.0,1.0,0.07893130421364364,0.7931864656709084,1.0,1.0,1.0,0.0,0.0,0.0,0.05469721220926496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1772738595.087599,0.515700365959161,0.0,1.0,0.0784894052174313,0.796387844001642,1.0,1.0,1.0,0.0,0.0,0.0,0.06162283189271829,0.0,0.0,1.0,0.000819701052632521,0.001311550441240431,0.004098505263162605,0.001320778688211736,0.299999272056535,2.633893045145577e-06,0.0017778277909220263,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
1772738595.1162739,0.5178647393085976,0.0,1.0,0.07983354881933744,0.7939933371817951,1.0,1.0,1.0,0.0,0.0,0.0,0.06826953692889966,0.0,0.0,1.0,0.0018965631057804087,0.0026299726559674366,0.009482815528902046,0.002145655239317778,0.5099992248381652,9.247853612246112e-06,0.004894746225549184,0.0,0.0,0.657,0.0,0.0001320778688211736,0.0,0.0,0.0,0.0,0.0,0.657,6.7274023194840994e-06
1772738595.148433,0.514005742370745,3.2876428805497425e-05,1.0,0.08000831563790185,0.7919482675052943,1.0,1.0,1.0,0.0,0.0,0.0,0.07377033356037789,0.0,0.0,1.0,0.002813689347824208,0.004398040077576897,0.014068446739121042,0.002955634354308181,0.6569979467118962,1.2914022964230966e-05,0.0070765891297881935,0.0,0.0,0.7599,0.0,0.00035243705273953506,0.0,0.0,0.0,0.0,0.0,0.7599,9.226140755345113e-06
1772738595.1842232,0.5034375162984994,9.922758316124136e-05,1.0,0.0797737407708754,0.7887642544111209,1.0,1.0,1.0,0.0,0.0,0.0,0.0787507099151403,0.0,0.0,1.0,0.002935986019394046,0.005078508086853485,0.014679930096970231,0.0032019904940366033,0.7598966521485566,1.6436613571076728e-05,0.009112266239280298,0.0,0.0,0.77193,0.0,0.0006320300338279362,0.0,0.0,0.0,0.0,0.01,0.77193,1.0722017003558902e-05
1772738595.2166586,0.5014833955863374,0.00013874249807790414,1.0,0.07987119412495246,0.7906572331956284,1.0,1.0,1.0,0.0,0.0,0.0,0.08257269077700027,0.0,0.0,1.0,0.0031681827676943927,0.005210153143596005,0.015840913838471964,0.003430662706159473,0.8319270544865696,2.8387827436771828e-05,0.013707708037598455,0.0,0.0,0.7403509999999999,0.0,0.0009236239624732703,0.0,0.0,0.0,0.0,0.017,0.7403509999999999,1.3001468958952952e-05
1772738595.2485518,0.5108289937891628,0.0001813374633454468,1.0,0.08022917026690315,0.7917638046008811,1.0,1.0,1.0,0.0,0.0,0.0,0.08588688968961519,0.0,0.0,1.0,0.0034508225280391884,0.005400509892572514,0.017254112640195943,0.0037244795380532774,0.8823483691022465,4.296323172824396e-05,0.017510753510069782,0.0,0.0,0.6896742714285713,0.0,0.0012060248372470221,0.0,0.0,0.0,0.0,0.021900000000000003,0.6896742714285713,1.383433788183879e-05
1772738595.2804985,0.5116362945867279,0.00020235666193967825,1.0,0.08105519006224395,0.7923088676286469,1.0,1.0,1.0,0.0,0.0,0.0,0.08838279134066426,0.0,0.0,1.0,0.0037985046798360714,0.00637996383948505,0.01899252339918036,0.003933536528004751,0.9176416069631459,5.074975104803011e-05,0.02017288534079971,0.0,0.0,0.6327719899999998,0.0,0.0014734374243261798,0.0,0.0,0.0,0.0,0.025330000000000002,0.6327719899999998,1.3782129046667e-05
1772738595.3120704,0.5201671446060198,0.0002345094145712553,1.0,0.08159967952459839,0.7955146539695921,1.0,1.0,1.0,0.0,0.0,0.0,0.09031865059001297,0.0,0.0,1.0,0.005048039212673406,0.007076177369117786,0.025240196063367033,0.004591070461171347,0.94234905174517,5.4088967441874916e-05,0.022036377622310657,0.0,0.0,0.5762737263333332,0.0,0.0017218307819647188,0.0,0.0,0.0,0.0,0.027731,0.5762737263333332,1.3263473977178444e-05
1772738595.3485076,0.5251373034375867,0.0002629005514331661,1.0,0.08245457020805334,0.7924437091925391,1.0,1.0,1.0,0.0,0.0,0.0,0.0918848527245133,0.0,0.0,1.0,0.00577705749469706,0.007578350404964404,0.028885287473485295,0.005475777983155356,0.9596442064189126,5.564305280855325e-05,0.02334082221936832,0.0,0.0,0.5233916084333332,0.0,0.0019643957876531977,0.0,0.0,0.0,0.0,0.0294117,0.5233916084333332,1.2505018398630435e-05
1772738595.3805833,0.5306527842736272,0.00029334364698226973,1.0,0.08270320005350208,0.7914255520512743,1.0,1.0,1.0,0.0,0.0,0.0,0.09323347382205305,0.0,0.0,0.9749999999999999,0.006313513621839496,0.008425115747098224,0.031567568109197475,0.006347368255961362,0.971750214724504,5.79233908277492e-05,0.024253933437308684,0.0,0.0,0.4754650349942423,0.0,0.0022145203056959245,0.0,0.0,0.0,0.0,0.03058819,0.4754650349942423,1.2404143493443266e-05
1772738595.4120457,0.5345646045884511,0.00032111823423270806,1.0,0.08332964157355317,0.7874748022746595,1.0,1.0,1.0,0.0,0.0,0.0,0.0943830442849819,0.0,0.0,0.9363461538461537,0.007243571775847656,0.008929162860624961,0.03621785887923827,0.007149734361000992,0.9802250984827041,6.322745190626266e-05,0.025728570012303015,0.0,0.0,0.43282552449596956,0.0,0.0024783380701966437,0.0,0.0,0.0,0.0,0.031411733,0.43282552449596956,1.2005396352758713e-05
